scenario;environment;levy;flood;seed;destination_region;node_type;requested;fulfilled;unmet;fulfillment_rate;occupancy_person_hours
13_levy_on_flood_none;13;True;none;2;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;2;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;2;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_none;13;True;none;2;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;2;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;2;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_none;13;True;none;2;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;2;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;2;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_none;13;True;none;2;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;3;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;3;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_none;13;True;none;3;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;3;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;3;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_none;13;True;none;3;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;3;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;3;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_none;13;True;none;3;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;3;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;3;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_none;13;True;none;3;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;3;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;3;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_none;13;True;none;3;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;3;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;3;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_none;13;True;none;3;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;3;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;3;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_none;13;True;none;3;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;3;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;3;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_none;13;True;none;3;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;3;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;3;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_none;13;True;none;3;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;3;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;3;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_none;13;True;none;3;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;3;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;3;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_none;13;True;none;3;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;3;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;3;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_none;13;True;none;3;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;4;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;4;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_none;13;True;none;4;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;4;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;4;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_none;13;True;none;4;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;4;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;4;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_none;13;True;none;4;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;4;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;4;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_none;13;True;none;4;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;4;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;4;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_none;13;True;none;4;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;4;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;4;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_none;13;True;none;4;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;4;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;4;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_none;13;True;none;4;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;4;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;4;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_none;13;True;none;4;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;4;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;4;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_none;13;True;none;4;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;4;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;4;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_none;13;True;none;4;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;4;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;4;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_none;13;True;none;4;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;4;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;4;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_none;13;True;none;4;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;5;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;5;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_none;13;True;none;5;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;5;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;5;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_none;13;True;none;5;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;5;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;5;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_none;13;True;none;5;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;5;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;5;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_none;13;True;none;5;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;5;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;5;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_none;13;True;none;5;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;5;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;5;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_none;13;True;none;5;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;5;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;5;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_none;13;True;none;5;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;5;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;5;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_none;13;True;none;5;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;5;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;5;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_none;13;True;none;5;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;5;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;5;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_none;13;True;none;5;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;5;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;5;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_none;13;True;none;5;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;5;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;5;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_none;13;True;none;5;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;6;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;6;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_none;13;True;none;6;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;6;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;6;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_none;13;True;none;6;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;6;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;6;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_none;13;True;none;6;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;6;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;6;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_none;13;True;none;6;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;6;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;6;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_none;13;True;none;6;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;6;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;6;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_none;13;True;none;6;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;6;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;6;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_none;13;True;none;6;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;6;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;6;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_none;13;True;none;6;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;6;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;6;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_none;13;True;none;6;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;6;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;6;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_none;13;True;none;6;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;6;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;6;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_none;13;True;none;6;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;6;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;6;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_none;13;True;none;6;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;7;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;7;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_none;13;True;none;7;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;7;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;7;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_none;13;True;none;7;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;7;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;7;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_none;13;True;none;7;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;7;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;7;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_none;13;True;none;7;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;7;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;7;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_none;13;True;none;7;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;7;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;7;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_none;13;True;none;7;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;7;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;7;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_none;13;True;none;7;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;7;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;7;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_none;13;True;none;7;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;7;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;7;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_none;13;True;none;7;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;7;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;7;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_none;13;True;none;7;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;7;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;7;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_none;13;True;none;7;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;7;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;7;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_none;13;True;none;7;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;8;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;8;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_none;13;True;none;8;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;8;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;8;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_none;13;True;none;8;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;8;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;8;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_none;13;True;none;8;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;8;Cidade Baixa;marketplace;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;8;Cidade Baixa;pharmacy;26024.0;26024.0;0.0;1.0;26024.0
13_levy_on_flood_none;13;True;none;8;Cidade Baixa;restaurant;104112.0;104112.0;0.0;1.0;104112.0
13_levy_on_flood_none;13;True;none;8;Farroupilha;marketplace;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;8;Farroupilha;pharmacy;1552.0;1552.0;0.0;1.0;1552.0
13_levy_on_flood_none;13;True;none;8;Farroupilha;restaurant;6192.0;6192.0;0.0;1.0;6192.0
13_levy_on_flood_none;13;True;none;8;Floresta;marketplace;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;8;Floresta;pharmacy;17576.0;17576.0;0.0;1.0;17576.0
13_levy_on_flood_none;13;True;none;8;Floresta;restaurant;70384.0;70384.0;0.0;1.0;70384.0
13_levy_on_flood_none;13;True;none;8;Independência;marketplace;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;8;Independência;pharmacy;13752.0;13752.0;0.0;1.0;13752.0
13_levy_on_flood_none;13;True;none;8;Independência;restaurant;55080.0;55080.0;0.0;1.0;55080.0
13_levy_on_flood_none;13;True;none;8;Moinhos de Vento;marketplace;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;8;Moinhos de Vento;pharmacy;20000.0;20000.0;0.0;1.0;20000.0
13_levy_on_flood_none;13;True;none;8;Moinhos de Vento;restaurant;79960.0;79960.0;0.0;1.0;79960.0
13_levy_on_flood_none;13;True;none;8;Praia de Belas;marketplace;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;8;Praia de Belas;pharmacy;3048.0;3048.0;0.0;1.0;3048.0
13_levy_on_flood_none;13;True;none;8;Praia de Belas;restaurant;12176.0;12176.0;0.0;1.0;12176.0
13_levy_on_flood_none;13;True;none;8;Rio Branco;marketplace;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;8;Rio Branco;pharmacy;31408.0;31408.0;0.0;1.0;31408.0
13_levy_on_flood_none;13;True;none;8;Rio Branco;restaurant;125680.0;125680.0;0.0;1.0;125680.0
13_levy_on_flood_none;13;True;none;8;Santa Cecília;marketplace;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;8;Santa Cecília;pharmacy;9288.0;9288.0;0.0;1.0;9288.0
13_levy_on_flood_none;13;True;none;8;Santa Cecília;restaurant;37120.0;37120.0;0.0;1.0;37120.0
13_levy_on_flood_none;13;True;none;8;Santana;marketplace;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;8;Santana;pharmacy;35576.0;35576.0;0.0;1.0;35576.0
13_levy_on_flood_none;13;True;none;8;Santana;restaurant;142352.0;142352.0;0.0;1.0;142352.0
13_levy_on_flood_none;13;True;none;9;Azenha;marketplace;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;9;Azenha;pharmacy;24144.0;24144.0;0.0;1.0;24144.0
13_levy_on_flood_none;13;True;none;9;Azenha;restaurant;96512.0;96512.0;0.0;1.0;96512.0
13_levy_on_flood_none;13;True;none;9;Bom Fim;marketplace;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;9;Bom Fim;pharmacy;20320.0;20320.0;0.0;1.0;20320.0
13_levy_on_flood_none;13;True;none;9;Bom Fim;restaurant;81280.0;81280.0;0.0;1.0;81280.0
13_levy_on_flood_none;13;True;none;9;Centro Histórico;marketplace;244552.0;244552.0;0.0;1.0;244552.0
13_levy_on_flood_none;13;True;none;9;Centro Histórico;pharmacy;61128.0;61128.0;0.0;1.0;61128.0
13_levy_on_flood_none;13;True;none;9;Centro Histórico;restaurant;244552.0;244552.0;0.0;1.0;244552.0
