scenario;environment;levy;flood;seed;origin_region;destination_region;node_type;trips;travelers;traveler_distance;mean_distance_per_traveler
13_levy_on_flood_none;13;True;none;21;Rio Branco;Bom Fim;pharmacy;1247.0;1967.0;125900.34872104703;64.00627794664312
13_levy_on_flood_none;13;True;none;21;Rio Branco;Independência;marketplace;856.0;1368.0;171590.74505113714;125.43183117773182
13_levy_on_flood_none;13;True;none;21;Rio Branco;Independência;pharmacy;344.0;344.0;44576.141039908165;129.58180534857024
13_levy_on_flood_none;13;True;none;21;Rio Branco;Independência;restaurant;608.0;1368.0;158075.7454692805;115.55244551847989
13_levy_on_flood_none;13;True;none;21;Rio Branco;Moinhos de Vento;marketplace;848.0;1224.0;179733.52448406102;146.84111477455966
13_levy_on_flood_none;13;True;none;21;Rio Branco;Rio Branco;marketplace;33392.0;121648.0;10442465.494786596;85.84165374512196
13_levy_on_flood_none;13;True;none;21;Rio Branco;Rio Branco;pharmacy;20761.0;29329.0;2285436.1647322737;77.92410804092447
13_levy_on_flood_none;13;True;none;21;Rio Branco;Rio Branco;restaurant;23712.0;125680.0;11257692.761459373;89.57425812746159
13_levy_on_flood_none;13;True;none;21;Rio Branco;Santa Cecília;restaurant;608.0;4336.0;489241.06333760463;112.83234855572063
13_levy_on_flood_none;13;True;none;21;Santa Cecília;Rio Branco;marketplace;888.0;4032.0;404560.51279227977;100.33742876792653
13_levy_on_flood_none;13;True;none;21;Santa Cecília;Rio Branco;pharmacy;1279.0;2079.0;256511.2784686751;123.38204832548105
13_levy_on_flood_none;13;True;none;21;Santa Cecília;Santa Cecília;marketplace;9728.0;37120.0;4287775.819957516;115.51120204626929
13_levy_on_flood_none;13;True;none;21;Santa Cecília;Santa Cecília;pharmacy;6160.0;8336.0;789565.5205403562;94.7175528479314
13_levy_on_flood_none;13;True;none;21;Santa Cecília;Santa Cecília;restaurant;6080.0;32784.0;2981792.267835172;90.95266800375707
13_levy_on_flood_none;13;True;none;21;Santana;Azenha;marketplace;2584.0;5112.0;455141.2267599813;89.03388629890088
13_levy_on_flood_none;13;True;none;21;Santana;Azenha;pharmacy;1122.0;1765.0;209593.6002054128;118.7499151305455
13_levy_on_flood_none;13;True;none;21;Santana;Farroupilha;marketplace;888.0;3480.0;317955.52906829724;91.36653134146472
13_levy_on_flood_none;13;True;none;21;Santana;Farroupilha;pharmacy;624.0;872.0;74199.94118346996;85.09167566911692
13_levy_on_flood_none;13;True;none;21;Santana;Santa Cecília;pharmacy;624.0;952.0;140818.8868188096;147.91899875925378
13_levy_on_flood_none;13;True;none;21;Santana;Santana;marketplace;38766.0;139248.0;11807607.654706448;84.79552779721395
13_levy_on_flood_none;13;True;none;21;Santana;Santana;pharmacy;25528.0;34616.0;2825613.1539293057;81.62737329354361
13_levy_on_flood_none;13;True;none;21;Santana;Santana;restaurant;27360.0;142352.0;11429073.23268509;80.28740890668968
13_levy_on_flood_none;13;True;none;22;Azenha;Azenha;marketplace;26176.0;91400.0;7485603.457601664;81.89938137419763
13_levy_on_flood_none;13;True;none;22;Azenha;Azenha;pharmacy;17184.0;22352.0;1687644.5196929362;75.50306548375698
13_levy_on_flood_none;13;True;none;22;Azenha;Azenha;restaurant;20040.0;96512.0;8520032.494608875;88.27951440866292
13_levy_on_flood_none;13;True;none;22;Azenha;Cidade Baixa;pharmacy;1150.0;1574.0;153524.31073480932;97.53768153418635
13_levy_on_flood_none;13;True;none;22;Azenha;Cidade Baixa;restaurant;608.0;2120.0;186448.05873387057;87.94719751597668
13_levy_on_flood_none;13;True;none;22;Azenha;Praia de Belas;marketplace;928.0;2352.0;3249094.7142728055;1381.41782069422
13_levy_on_flood_none;13;True;none;22;Azenha;Santana;marketplace;1720.0;5448.0;493570.4792881263;90.59663716742406
13_levy_on_flood_none;13;True;none;22;Bom Fim;Bom Fim;marketplace;20256.0;72008.0;4939697.011289745;68.59928079226954
13_levy_on_flood_none;13;True;none;22;Bom Fim;Bom Fim;pharmacy;13840.0;18352.0;1202485.0640689372;65.52337968989414
13_levy_on_flood_none;13;True;none;22;Bom Fim;Bom Fim;restaurant;14592.0;75064.0;3950621.3178716144;52.63003993754149
13_levy_on_flood_none;13;True;none;22;Bom Fim;Centro Histórico;marketplace;1.0;1.0;176.47716931064673;176.47716931064673
13_levy_on_flood_none;13;True;none;22;Bom Fim;Farroupilha;marketplace;880.0;2712.0;406544.6159164805;149.9058318276108
13_levy_on_flood_none;13;True;none;22;Bom Fim;Independência;marketplace;1736.0;3640.0;246109.61706995836;67.61253216207648
13_levy_on_flood_none;13;True;none;22;Bom Fim;Independência;pharmacy;568.0;568.0;42625.61597393765;75.04509854566489
13_levy_on_flood_none;13;True;none;22;Bom Fim;Independência;restaurant;608.0;2280.0;134862.71628778984;59.15031416131133
13_levy_on_flood_none;13;True;none;22;Bom Fim;Rio Branco;marketplace;1.0;2.0;115.39977779877101;57.699888899385506
13_levy_on_flood_none;13;True;none;22;Bom Fim;Rio Branco;pharmacy;2.0;2.0;272.27901551224835;136.13950775612417
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Centro Histórico;marketplace;82367.0;242575.0;13938225.114051215;57.45944600247847
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Centro Histórico;pharmacy;52616.0;61128.0;3751347.440704462;61.36872530926028
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Centro Histórico;restaurant;57152.0;242576.0;14321148.75514379;59.03778096408462
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Floresta;marketplace;888.0;3088.0;294924.1465469989;95.50652414086751
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Independência;marketplace;856.0;1576.0;212786.9884902338;135.01712467654428
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Independência;restaurant;608.0;1744.0;239521.5047359784;137.34031234861146
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Praia de Belas;marketplace;855.0;2751.0;1931184.6369346858;701.9936884531755
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Praia de Belas;pharmacy;624.0;712.0;57067.10452760534;80.15042770731087
13_levy_on_flood_none;13;True;none;22;Centro Histórico;Praia de Belas;restaurant;608.0;2840.0;520321.05252832535;183.21163821419907
13_levy_on_flood_none;13;True;none;22;Cidade Baixa;Cidade Baixa;marketplace;34176.0;104112.0;6743067.755995012;64.76744041027943
13_levy_on_flood_none;13;True;none;22;Cidade Baixa;Cidade Baixa;pharmacy;20506.0;24450.0;1601879.7023883238;65.51655224492121
13_levy_on_flood_none;13;True;none;22;Cidade Baixa;Cidade Baixa;restaurant;23104.0;101992.0;4880336.5299187545;47.85018952387201
13_levy_on_flood_none;13;True;none;22;Cidade Baixa;Farroupilha;pharmacy;2.0;2.0;416.71942180562775;208.35971090281387
13_levy_on_flood_none;13;True;none;22;Cidade Baixa;Farroupilha;restaurant;608.0;3480.0;408615.53297801595;117.41825660287815
13_levy_on_flood_none;13;True;none;22;Cidade Baixa;Praia de Belas;marketplace;1.0;1.0;736.4053088317949;736.4053088317949
13_levy_on_flood_none;13;True;none;22;Farroupilha;Farroupilha;pharmacy;614.0;678.0;157750.3264517485;232.67009801142845
13_levy_on_flood_none;13;True;none;22;Farroupilha;Farroupilha;restaurant;608.0;2712.0;954197.4803493833;351.842728742398
13_levy_on_flood_none;13;True;none;22;Farroupilha;Santana;pharmacy;624.0;960.0;55262.50736942914;57.56511184315536
13_levy_on_flood_none;13;True;none;22;Floresta;Centro Histórico;marketplace;872.0;1976.0;931706.9060885585;471.5115921500802
13_levy_on_flood_none;13;True;none;22;Floresta;Centro Histórico;restaurant;608.0;1976.0;1524206.2420660208;771.3594342439377
13_levy_on_flood_none;13;True;none;22;Floresta;Floresta;marketplace;16015.0;58463.0;7157137.011570331;122.42165149873135
13_levy_on_flood_none;13;True;none;22;Floresta;Floresta;pharmacy;12072.0;16584.0;2027042.711189678;122.22881760670995
13_levy_on_flood_none;13;True;none;22;Floresta;Floresta;restaurant;12848.0;67168.0;7484098.918530862;111.42357846788444
13_levy_on_flood_none;13;True;none;22;Floresta;Independência;marketplace;853.0;1429.0;177001.2323469943;123.86370353183646
13_levy_on_flood_none;13;True;none;22;Floresta;Independência;pharmacy;624.0;928.0;138830.53801253802;149.60187285833837
13_levy_on_flood_none;13;True;none;22;Floresta;Moinhos de Vento;marketplace;872.0;1984.0;245637.89353684057;123.80942214558496
13_levy_on_flood_none;13;True;none;22;Floresta;Moinhos de Vento;restaurant;608.0;2208.0;427414.84905908915;193.57556569705125
13_levy_on_flood_none;13;True;none;22;Independência;Bom Fim;marketplace;1760.0;5600.0;604468.2085458604;107.9407515260465
13_levy_on_flood_none;13;True;none;22;Independência;Bom Fim;restaurant;1216.0;6216.0;326332.15018351615;52.49873715951032
13_levy_on_flood_none;13;True;none;22;Independência;Independência;marketplace;14891.0;47067.0;2676643.235565034;56.86878780387605
13_levy_on_flood_none;13;True;none;22;Independência;Independência;pharmacy;9344.0;10936.0;662411.5430736127;60.57164804989144
13_levy_on_flood_none;13;True;none;22;Independência;Independência;restaurant;10944.0;45768.0;2861793.3977849544;62.52825987119722
13_levy_on_flood_none;13;True;none;22;Moinhos de Vento;Floresta;marketplace;2593.0;8833.0;1297015.536062747;146.83748851610403
13_levy_on_flood_none;13;True;none;22;Moinhos de Vento;Floresta;pharmacy;992.0;992.0;208846.7098285231;210.53095748843054
13_levy_on_flood_none;13;True;none;22;Moinhos de Vento;Floresta;restaurant;608.0;3216.0;133088.94127899877;41.383377263370264
13_levy_on_flood_none;13;True;none;22;Moinhos de Vento;Independência;pharmacy;624.0;976.0;184645.8054013473;189.18627602597059
13_levy_on_flood_none;13;True;none;22;Moinhos de Vento;Independência;restaurant;608.0;3920.0;730483.8583676638;186.34792305297546
13_levy_on_flood_none;13;True;none;22;Moinhos de Vento;Moinhos de Vento;marketplace;21160.0;76752.0;8760938.03995209;114.14605534646772
13_levy_on_flood_none;13;True;none;22;Moinhos de Vento;Moinhos de Vento;pharmacy;15088.0;20000.0;1848369.4736108498;92.41847368054249
13_levy_on_flood_none;13;True;none;22;Moinhos de Vento;Moinhos de Vento;restaurant;15200.0;77752.0;8905487.06689636;114.53708029242155
13_levy_on_flood_none;13;True;none;22;Praia de Belas;Praia de Belas;marketplace;3408.0;7072.0;483462.6263556649;68.36292793490738
13_levy_on_flood_none;13;True;none;22;Praia de Belas;Praia de Belas;pharmacy;2248.0;2336.0;252658.07366714888;108.15842194655346
13_levy_on_flood_none;13;True;none;22;Praia de Belas;Praia de Belas;restaurant;3088.0;9336.0;1003899.4461908487;107.52993211127342
13_levy_on_flood_none;13;True;none;22;Rio Branco;Bom Fim;marketplace;888.0;3672.0;234728.37062239667;63.92384820871369
13_levy_on_flood_none;13;True;none;22;Rio Branco;Bom Fim;pharmacy;1248.0;1968.0;125981.66362251862;64.01507297892206
13_levy_on_flood_none;13;True;none;22;Rio Branco;Independência;marketplace;856.0;1368.0;171590.74505113714;125.43183117773182
13_levy_on_flood_none;13;True;none;22;Rio Branco;Independência;pharmacy;344.0;344.0;44576.141039908165;129.58180534857024
13_levy_on_flood_none;13;True;none;22;Rio Branco;Independência;restaurant;608.0;1368.0;158075.7454692805;115.55244551847989
13_levy_on_flood_none;13;True;none;22;Rio Branco;Moinhos de Vento;marketplace;848.0;1224.0;179733.52448406102;146.84111477455966
13_levy_on_flood_none;13;True;none;22;Rio Branco;Rio Branco;marketplace;33391.0;121646.0;10441948.792470183;85.83881749067116
13_levy_on_flood_none;13;True;none;22;Rio Branco;Rio Branco;pharmacy;20758.0;29326.0;2284997.7238685037;77.91712895957525
13_levy_on_flood_none;13;True;none;22;Rio Branco;Rio Branco;restaurant;23712.0;125680.0;11257692.761459373;89.57425812746159
13_levy_on_flood_none;13;True;none;22;Rio Branco;Santa Cecília;restaurant;608.0;4336.0;489241.06333760463;112.83234855572063
13_levy_on_flood_none;13;True;none;22;Santa Cecília;Rio Branco;marketplace;888.0;4032.0;404560.51279227977;100.33742876792653
13_levy_on_flood_none;13;True;none;22;Santa Cecília;Rio Branco;pharmacy;1280.0;2080.0;256639.49767892342;123.3843738840978
13_levy_on_flood_none;13;True;none;22;Santa Cecília;Santa Cecília;marketplace;9728.0;37120.0;4287775.819957516;115.51120204626929
13_levy_on_flood_none;13;True;none;22;Santa Cecília;Santa Cecília;pharmacy;6160.0;8336.0;789568.9844743443;94.71796838703746
13_levy_on_flood_none;13;True;none;22;Santa Cecília;Santa Cecília;restaurant;6080.0;32784.0;2981792.267835172;90.95266800375707
13_levy_on_flood_none;13;True;none;22;Santana;Azenha;marketplace;2584.0;5112.0;455141.2267599813;89.03388629890088
13_levy_on_flood_none;13;True;none;22;Santana;Azenha;pharmacy;1136.0;1792.0;213341.31193779112;119.05207139385665
13_levy_on_flood_none;13;True;none;22;Santana;Farroupilha;marketplace;888.0;3480.0;317955.52906829724;91.36653134146472
13_levy_on_flood_none;13;True;none;22;Santana;Farroupilha;pharmacy;624.0;872.0;74199.94118346996;85.09167566911692
13_levy_on_flood_none;13;True;none;22;Santana;Santa Cecília;pharmacy;624.0;952.0;140818.8868188096;147.91899875925378
13_levy_on_flood_none;13;True;none;22;Santana;Santana;marketplace;37944.0;136904.0;11314324.239873528;82.64421959821136
13_levy_on_flood_none;13;True;none;22;Santana;Santana;pharmacy;25528.0;34616.0;2825477.022821106;81.62344068699751
13_levy_on_flood_none;13;True;none;22;Santana;Santana;restaurant;27360.0;142352.0;11427608.901566833;80.2771222151205
13_levy_on_flood_none;13;True;none;23;Azenha;Azenha;marketplace;26176.0;91400.0;7488323.314239673;81.92913910546689
13_levy_on_flood_none;13;True;none;23;Azenha;Azenha;pharmacy;17184.0;22352.0;1687665.703244758;75.50401320887428
13_levy_on_flood_none;13;True;none;23;Azenha;Azenha;restaurant;20040.0;96512.0;8521773.04645088;88.29754897267573
13_levy_on_flood_none;13;True;none;23;Azenha;Cidade Baixa;pharmacy;1152.0;1576.0;153745.59056496556;97.55430873411521
13_levy_on_flood_none;13;True;none;23;Azenha;Cidade Baixa;restaurant;608.0;2120.0;186448.05873387057;87.94719751597668
13_levy_on_flood_none;13;True;none;23;Azenha;Praia de Belas;marketplace;928.0;2352.0;3249453.143223841;1381.5702139557147
13_levy_on_flood_none;13;True;none;23;Azenha;Santana;marketplace;1720.0;5448.0;493482.5623326533;90.58049969395252
13_levy_on_flood_none;13;True;none;23;Bom Fim;Bom Fim;marketplace;20256.0;72008.0;4940532.370803597;68.61088171874788
13_levy_on_flood_none;13;True;none;23;Bom Fim;Bom Fim;pharmacy;13844.0;18356.0;1202755.7224313705;65.5238462863026
13_levy_on_flood_none;13;True;none;23;Bom Fim;Bom Fim;restaurant;14592.0;75064.0;3950049.728780597;52.62242524753007
13_levy_on_flood_none;13;True;none;23;Bom Fim;Farroupilha;marketplace;880.0;2712.0;406544.6159164805;149.9058318276108
13_levy_on_flood_none;13;True;none;23;Bom Fim;Independência;marketplace;1736.0;3640.0;246109.61706995836;67.61253216207648
13_levy_on_flood_none;13;True;none;23;Bom Fim;Independência;pharmacy;568.0;568.0;42625.61597393765;75.04509854566489
13_levy_on_flood_none;13;True;none;23;Bom Fim;Independência;restaurant;608.0;2280.0;134862.71628778984;59.15031416131133
13_levy_on_flood_none;13;True;none;23;Bom Fim;Rio Branco;marketplace;1.0;2.0;115.39977779877101;57.699888899385506
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Centro Histórico;marketplace;82368.0;242576.0;13941265.636094157;57.47174343749652
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Centro Histórico;pharmacy;52616.0;61128.0;3751189.170809591;61.36613615380171
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Centro Histórico;restaurant;57152.0;242576.0;14321290.669959813;59.03836599647044
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Floresta;marketplace;888.0;3088.0;294924.1465469989;95.50652414086751
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Independência;marketplace;856.0;1576.0;212786.9884902338;135.01712467654428
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Independência;restaurant;608.0;1744.0;239521.5047359784;137.34031234861146
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Praia de Belas;marketplace;856.0;2752.0;1931886.630623139;701.9936884531755
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Praia de Belas;pharmacy;624.0;712.0;57067.10452760534;80.15042770731087
13_levy_on_flood_none;13;True;none;23;Centro Histórico;Praia de Belas;restaurant;608.0;2840.0;520321.05252832535;183.21163821419907
13_levy_on_flood_none;13;True;none;23;Cidade Baixa;Cidade Baixa;marketplace;34176.0;104112.0;6743145.770035361;64.76818973831413
13_levy_on_flood_none;13;True;none;23;Cidade Baixa;Cidade Baixa;pharmacy;20504.0;24448.0;1601504.6267661862;65.50657013932371
13_levy_on_flood_none;13;True;none;23;Cidade Baixa;Cidade Baixa;restaurant;23104.0;101992.0;4880336.5299187545;47.85018952387201
13_levy_on_flood_none;13;True;none;23;Cidade Baixa;Farroupilha;restaurant;608.0;3480.0;408615.53297801595;117.41825660287815
13_levy_on_flood_none;13;True;none;23;Farroupilha;Farroupilha;pharmacy;616.0;680.0;158215.66664777134;232.67009801142845
13_levy_on_flood_none;13;True;none;23;Farroupilha;Farroupilha;restaurant;608.0;2712.0;954197.4803493833;351.842728742398
13_levy_on_flood_none;13;True;none;23;Farroupilha;Santana;pharmacy;624.0;960.0;55262.50736942914;57.56511184315536
13_levy_on_flood_none;13;True;none;23;Floresta;Centro Histórico;marketplace;872.0;1976.0;930252.9759531398;470.77579754713554
13_levy_on_flood_none;13;True;none;23;Floresta;Centro Histórico;restaurant;608.0;1976.0;1524206.2420660208;771.3594342439377
13_levy_on_flood_none;13;True;none;23;Floresta;Floresta;marketplace;16016.0;58465.0;7155600.047210336;122.3911750142878
13_levy_on_flood_none;13;True;none;23;Floresta;Floresta;pharmacy;12070.0;16582.0;2026578.6905196013;122.2155765601014
13_levy_on_flood_none;13;True;none;23;Floresta;Floresta;restaurant;12848.0;67168.0;7483880.701196898;111.42032963906767
13_levy_on_flood_none;13;True;none;23;Floresta;Independência;marketplace;856.0;1432.0;177372.8234575898;123.86370353183646
13_levy_on_flood_none;13;True;none;23;Floresta;Independência;pharmacy;624.0;928.0;138830.53801253802;149.60187285833837
13_levy_on_flood_none;13;True;none;23;Floresta;Moinhos de Vento;marketplace;872.0;1984.0;245637.89353684057;123.80942214558496
13_levy_on_flood_none;13;True;none;23;Floresta;Moinhos de Vento;restaurant;608.0;2208.0;427414.84905908915;193.57556569705125
13_levy_on_flood_none;13;True;none;23;Independência;Bom Fim;marketplace;1760.0;5600.0;604468.2085458604;107.9407515260465
