Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders;VaccLvl_0;VaccLvl_1;VaccLvl_2;dVaccLvl_0;dVaccLvl_1;dVaccLvl_2
89;17;3;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
89;17;3;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
89;17;3;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
89;17;3;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
89;17;3;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
89;17;3;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
89;17;3;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
89;17;3;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
90;18;3;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
90;18;3;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
90;18;3;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
90;18;3;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
90;18;3;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
90;18;3;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
90;18;3;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
90;18;3;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
90;18;3;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
90;18;3;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
90;18;3;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
90;18;3;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
90;18;3;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
91;19;3;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
91;19;3;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
91;19;3;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
91;19;3;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
91;19;3;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
91;19;3;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
91;19;3;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
91;19;3;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
91;19;3;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
91;19;3;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
91;19;3;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
91;19;3;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
91;19;3;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
92;20;3;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
92;20;3;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
92;20;3;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
92;20;3;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
92;20;3;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
92;20;3;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
92;20;3;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
92;20;3;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
92;20;3;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
92;20;3;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
92;20;3;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
92;20;3;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
92;20;3;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
93;21;3;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
93;21;3;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
93;21;3;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
93;21;3;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
93;21;3;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
93;21;3;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
93;21;3;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
93;21;3;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
93;21;3;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
93;21;3;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
93;21;3;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
93;21;3;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
93;21;3;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
94;22;3;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
94;22;3;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
94;22;3;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
94;22;3;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
94;22;3;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
94;22;3;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
94;22;3;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
94;22;3;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
94;22;3;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
94;22;3;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
94;22;3;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
94;22;3;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
94;22;3;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
95;23;3;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
95;23;3;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
95;23;3;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
95;23;3;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
95;23;3;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
95;23;3;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
95;23;3;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
95;23;3;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
95;23;3;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
95;23;3;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
95;23;3;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
95;23;3;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
95;23;3;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
96;0;4;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
96;0;4;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
96;0;4;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
96;0;4;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
96;0;4;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
96;0;4;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
96;0;4;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
96;0;4;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
96;0;4;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
96;0;4;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
96;0;4;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
96;0;4;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
96;0;4;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
97;1;4;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
97;1;4;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
97;1;4;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
97;1;4;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
97;1;4;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
97;1;4;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
97;1;4;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
97;1;4;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
97;1;4;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
97;1;4;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
97;1;4;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
97;1;4;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
97;1;4;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
98;2;4;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
98;2;4;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
98;2;4;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
98;2;4;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
98;2;4;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
98;2;4;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
98;2;4;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
98;2;4;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
98;2;4;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
98;2;4;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
98;2;4;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
98;2;4;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
98;2;4;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
99;3;4;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
99;3;4;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
99;3;4;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
99;3;4;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
99;3;4;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
99;3;4;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
99;3;4;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
99;3;4;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
99;3;4;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
99;3;4;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
99;3;4;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
99;3;4;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
99;3;4;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
100;4;4;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
100;4;4;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
100;4;4;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
100;4;4;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
100;4;4;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
100;4;4;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
100;4;4;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
100;4;4;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
100;4;4;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
100;4;4;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
100;4;4;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
100;4;4;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
100;4;4;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
101;5;4;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
101;5;4;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
101;5;4;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
101;5;4;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
101;5;4;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
101;5;4;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
101;5;4;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
101;5;4;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
101;5;4;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
101;5;4;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
101;5;4;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
101;5;4;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
101;5;4;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
102;6;4;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
102;6;4;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
102;6;4;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
102;6;4;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
102;6;4;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
102;6;4;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
102;6;4;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
102;6;4;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
102;6;4;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
102;6;4;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
102;6;4;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
102;6;4;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
102;6;4;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
103;7;4;Azenha;13660;12946;714;0;0;0;12290;1347;23;0;0;0
103;7;4;Bom Fim;11341;10671;670;0;0;0;10190;1131;20;0;0;0
103;7;4;Centro;40600;38674;1926;0;0;0;36687;3839;74;0;0;0
103;7;4;Cidade Baixa;15357;14543;814;0;0;0;13831;1500;26;0;0;0
103;7;4;Farroupilha;93;57;36;0;0;0;0;92;1;0;0;0
103;7;4;Floresta;11498;10931;567;0;0;0;10347;1131;20;0;0;0
103;7;4;Independência;7628;7182;446;0;0;0;6823;791;14;0;0;0
103;7;4;Menino Deus;32687;31084;1603;0;0;0;29543;3090;54;0;0;0
103;7;4;Moinhos de Vento;11896;11319;577;0;0;0;10711;1165;20;0;0;0
103;7;4;Praia de Belas;1556;1506;50;0;0;0;1332;221;3;0;0;0
103;7;4;Rio Branco;17785;16830;955;0;0;0;16044;1711;30;0;0;0
103;7;4;Santa Cecília;5225;4951;274;0;0;0;4654;562;9;0;0;0
103;7;4;Santana;21163;20067;1096;0;0;0;19105;2023;35;0;0;0
104;8;4;Azenha;13655;12929;726;-5;-17;12;12253;969;433;-37;-378;410
104;8;4;Bom Fim;11333;10652;681;-8;-19;11;10155;814;364;-35;-317;344
104;8;4;Centro;40631;38665;1966;31;-9;40;36625;2761;1245;-62;-1078;1171
104;8;4;Cidade Baixa;15355;14526;829;-2;-17;15;13794;1078;483;-37;-422;457
104;8;4;Farroupilha;95;57;38;2;0;2;0;66;29;0;-26;28
104;8;4;Floresta;11494;10919;575;-4;-12;8;10316;814;364;-31;-317;344
104;8;4;Independência;7614;7162;452;-14;-20;6;6791;568;255;-32;-223;241
104;8;4;Menino Deus;32709;31073;1636;22;-11;33;29492;2222;995;-51;-868;941
104;8;4;Moinhos de Vento;11892;11307;585;-4;-12;8;10680;837;375;-31;-328;355
104;8;4;Praia de Belas;1542;1492;50;-14;-14;0;1313;159;70;-19;-62;67
104;8;4;Rio Branco;17785;16814;971;0;-16;16;16004;1230;551;-40;-481;521
104;8;4;Santa Cecília;5212;4935;277;-13;-16;3;4628;404;180;-26;-158;171
104;8;4;Santana;21172;20055;1117;9;-12;21;19066;1455;651;-39;-568;616
105;9;4;Azenha;13655;12929;726;0;0;0;12253;969;433;0;0;0
105;9;4;Bom Fim;11333;10652;681;0;0;0;10155;814;364;0;0;0
105;9;4;Centro;40631;38665;1966;0;0;0;36625;2761;1245;0;0;0
105;9;4;Cidade Baixa;15355;14526;829;0;0;0;13794;1078;483;0;0;0
105;9;4;Farroupilha;95;57;38;0;0;0;0;66;29;0;0;0
105;9;4;Floresta;11494;10919;575;0;0;0;10316;814;364;0;0;0
105;9;4;Independência;7614;7162;452;0;0;0;6791;568;255;0;0;0
105;9;4;Menino Deus;32709;31073;1636;0;0;0;29492;2222;995;0;0;0
105;9;4;Moinhos de Vento;11892;11307;585;0;0;0;10680;837;375;0;0;0
105;9;4;Praia de Belas;1542;1492;50;0;0;0;1313;159;70;0;0;0
105;9;4;Rio Branco;17785;16814;971;0;0;0;16004;1230;551;0;0;0
105;9;4;Santa Cecília;5212;4935;277;0;0;0;4628;404;180;0;0;0
105;9;4;Santana;21172;20055;1117;0;0;0;19066;1455;651;0;0;0
106;10;4;Azenha;13650;12912;738;-5;-17;12;12216;1001;433;-37;32;0
106;10;4;Bom Fim;11324;10632;692;-9;-20;11;10119;841;364;-36;27;0
106;10;4;Centro;40662;38656;2006;31;-9;40;36563;2854;1245;-62;93;0
106;10;4;Cidade Baixa;15354;14509;845;-1;-17;16;13757;1114;483;-37;36;0
106;10;4;Farroupilha;97;57;40;2;0;2;0;68;29;0;2;0
106;10;4;Floresta;11490;10907;583;-4;-12;8;10285;841;364;-31;27;0
106;10;4;Independência;7600;7142;458;-14;-20;6;6758;587;255;-33;19;0
106;10;4;Menino Deus;32731;31062;1669;22;-11;33;29440;2296;995;-52;74;0
106;10;4;Moinhos de Vento;11888;11295;593;-4;-12;8;10648;865;375;-32;28;0
106;10;4;Praia de Belas;1528;1478;50;-14;-14;0;1294;164;70;-19;5;0
106;10;4;Rio Branco;17786;16798;988;1;-16;17;15964;1271;551;-40;41;0
106;10;4;Santa Cecília;5199;4919;280;-13;-16;3;4602;417;180;-26;13;0
106;10;4;Santana;21180;20042;1138;8;-13;21;19026;1503;651;-40;48;0
107;11;4;Azenha;13650;12912;738;0;0;0;12216;1001;433;0;0;0
107;11;4;Bom Fim;11324;10632;692;0;0;0;10119;841;364;0;0;0
107;11;4;Centro;40662;38656;2006;0;0;0;36563;2854;1245;0;0;0
107;11;4;Cidade Baixa;15354;14509;845;0;0;0;13757;1114;483;0;0;0
107;11;4;Farroupilha;97;57;40;0;0;0;0;68;29;0;0;0
107;11;4;Floresta;11490;10907;583;0;0;0;10285;841;364;0;0;0
107;11;4;Independência;7600;7142;458;0;0;0;6758;587;255;0;0;0
107;11;4;Menino Deus;32731;31062;1669;0;0;0;29440;2296;995;0;0;0
107;11;4;Moinhos de Vento;11888;11295;593;0;0;0;10648;865;375;0;0;0
107;11;4;Praia de Belas;1528;1478;50;0;0;0;1294;164;70;0;0;0
107;11;4;Rio Branco;17786;16798;988;0;0;0;15964;1271;551;0;0;0
107;11;4;Santa Cecília;5199;4919;280;0;0;0;4602;417;180;0;0;0
107;11;4;Santana;21180;20042;1138;0;0;0;19026;1503;651;0;0;0
108;12;4;Azenha;13645;12895;750;-5;-17;12;12179;1033;433;-37;32;0
108;12;4;Bom Fim;11315;10612;703;-9;-20;11;10083;868;364;-36;27;0
108;12;4;Centro;40693;38647;2046;31;-9;40;36501;2947;1245;-62;93;0
108;12;4;Cidade Baixa;15353;14492;861;-1;-17;16;13720;1150;483;-37;36;0
108;12;4;Farroupilha;99;57;42;2;0;2;0;70;29;0;2;0
108;12;4;Floresta;11486;10895;591;-4;-12;8;10254;868;364;-31;27;0
108;12;4;Independência;7586;7122;464;-14;-20;6;6725;606;255;-33;19;0
108;12;4;Menino Deus;32753;31051;1702;22;-11;33;29388;2370;995;-52;74;0
108;12;4;Moinhos de Vento;11884;11283;601;-4;-12;8;10616;893;375;-32;28;0
108;12;4;Praia de Belas;1514;1464;50;-14;-14;0;1275;169;70;-19;5;0
108;12;4;Rio Branco;17787;16782;1005;1;-16;17;15924;1312;551;-40;41;0
108;12;4;Santa Cecília;5186;4903;283;-13;-16;3;4575;431;180;-27;14;0
108;12;4;Santana;21188;20029;1159;8;-13;21;18986;1551;651;-40;48;0
109;13;4;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
109;13;4;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
109;13;4;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
109;13;4;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
109;13;4;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
109;13;4;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
109;13;4;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
109;13;4;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
109;13;4;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
109;13;4;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
109;13;4;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
109;13;4;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
109;13;4;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
110;14;4;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
110;14;4;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
110;14;4;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
110;14;4;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
110;14;4;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
110;14;4;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
110;14;4;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
110;14;4;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
110;14;4;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
110;14;4;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
110;14;4;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
110;14;4;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
110;14;4;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
111;15;4;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
111;15;4;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
111;15;4;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
111;15;4;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
111;15;4;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
111;15;4;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
111;15;4;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
111;15;4;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
111;15;4;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
111;15;4;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
111;15;4;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
111;15;4;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
111;15;4;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
112;16;4;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
112;16;4;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
112;16;4;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
112;16;4;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
112;16;4;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
112;16;4;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
112;16;4;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
112;16;4;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
112;16;4;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
112;16;4;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
112;16;4;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
112;16;4;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
112;16;4;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
113;17;4;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
113;17;4;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
113;17;4;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
113;17;4;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
113;17;4;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
113;17;4;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
113;17;4;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
113;17;4;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
113;17;4;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
113;17;4;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
113;17;4;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
113;17;4;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
113;17;4;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
114;18;4;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
114;18;4;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
114;18;4;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
114;18;4;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
114;18;4;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
114;18;4;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
114;18;4;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
114;18;4;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
114;18;4;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
114;18;4;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
114;18;4;Rio Branco;17787;16782;1005;0;0;0;15924;1312;551;0;0;0
114;18;4;Santa Cecília;5186;4903;283;0;0;0;4575;431;180;0;0;0
114;18;4;Santana;21188;20029;1159;0;0;0;18986;1551;651;0;0;0
115;19;4;Azenha;13645;12895;750;0;0;0;12179;1033;433;0;0;0
115;19;4;Bom Fim;11315;10612;703;0;0;0;10083;868;364;0;0;0
115;19;4;Centro;40693;38647;2046;0;0;0;36501;2947;1245;0;0;0
115;19;4;Cidade Baixa;15353;14492;861;0;0;0;13720;1150;483;0;0;0
115;19;4;Farroupilha;99;57;42;0;0;0;0;70;29;0;0;0
115;19;4;Floresta;11486;10895;591;0;0;0;10254;868;364;0;0;0
115;19;4;Independência;7586;7122;464;0;0;0;6725;606;255;0;0;0
115;19;4;Menino Deus;32753;31051;1702;0;0;0;29388;2370;995;0;0;0
115;19;4;Moinhos de Vento;11884;11283;601;0;0;0;10616;893;375;0;0;0
115;19;4;Praia de Belas;1514;1464;50;0;0;0;1275;169;70;0;0;0
