Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
3;3;0;Jardim Floresta;4307;3057;1250;250;0;250
3;3;0;Jardim Isabel;3585;2835;750;0;0;0
3;3;0;Jardim Itú;17603;17603;0;-250;-250;0
3;3;0;Jardim Lindóia;6917;6417;500;0;-250;250
3;3;0;Jardim Sabará;12780;12530;250;0;0;0
3;3;0;Jardim São Pedro;3967;3717;250;-250;-250;0
3;3;0;Lageado;4481;4481;0;0;0;0
3;3;0;Lami;4539;4289;250;0;0;0
3;3;0;Lomba do Pinheiro;57606;57106;500;250;0;250
3;3;0;Mário Quintana;38116;37866;250;0;0;0
3;3;0;Medianeira;11723;10973;750;250;0;250
3;3;0;Menino Deus;30400;30150;250;-250;-250;0
3;3;0;Moinhos de Vento;11937;11437;500;250;0;250
3;3;0;Mont'Serrat;11736;11236;500;0;0;0
3;3;0;Morro Santana;19388;19138;250;0;0;0
3;3;0;Navegantes;4327;4077;250;0;0;0
3;3;0;Nonoai;24160;23910;250;-250;-250;0
3;3;0;Parque Santa Fé;7126;6126;1000;250;0;250
3;3;0;Partenon;48160;47660;500;0;0;0
3;3;0;Passo D'Areia;21218;20968;250;0;0;0
3;3;0;Passo das Pedras;16902;15652;1250;500;0;500
3;3;0;Pedra Redonda;524;274;250;250;0;250
3;3;0;Petrópolis;36496;36246;250;-750;-750;0
3;3;0;Pitinga;4352;4102;250;0;0;0
3;3;0;Ponta Grossa;8472;8472;0;0;0;0
3;3;0;Praia de Belas;2781;2281;500;500;0;500
3;3;0;Restinga;53258;52758;500;-250;-250;0
3;3;0;Rio Branco;17781;17531;250;0;0;0
3;3;0;Rubem Berta;32918;32918;0;0;0;0
3;3;0;Santa Cecília;6018;5518;500;0;0;0
3;3;0;Santa Maria Goretti;3509;3009;500;-250;-250;0
3;3;0;Santa Rosa de Lima;34583;34583;0;-250;-250;0
3;3;0;Santa Tereza;39577;39077;500;0;0;0
3;3;0;Santana;20473;19723;750;-750;-750;0
3;3;0;Santo Antônio;12911;12161;750;-250;-500;250
3;3;0;São Caetano;757;757;0;0;0;0
3;3;0;São Geraldo;8681;8681;0;0;0;0
3;3;0;São João;11976;11976;0;0;0;0
3;3;0;São Sebastião;7519;7019;500;0;0;0
3;3;0;Sarandi;58021;58021;0;-750;-750;0
3;3;0;Serraria;5989;5989;0;0;0;0
3;3;0;Sétimo Céu;1579;1329;250;250;0;250
3;3;0;Teresópolis;14707;14707;0;0;0;0
3;3;0;Três Figueiras;5320;4070;1250;750;0;750
3;3;0;Tristeza;16192;15692;500;250;0;250
3;3;0;Vila Assunção;5168;4418;750;0;0;0
3;3;0;Vila Conceição;1599;1349;250;0;0;0
3;3;0;Vila Ipiranga;18659;18409;250;0;0;0
3;3;0;Vila Jardim;13439;13189;250;0;0;0
3;3;0;Vila João Pessoa;13791;12791;1000;0;0;0
3;3;0;Vila Nova;32219;31719;500;0;0;0
3;3;0;São José;26772;26272;500;0;0;0
4;4;0;Aberta dos Morros;7649;7149;500;250;0;250
4;4;0;Agronomia;2581;2331;250;250;0;250
4;4;0;Anchieta;2774;2024;750;0;0;0
4;4;0;Arquipélago;8330;8080;250;0;0;0
