Frame;Hour;Susceptible;Infected;Removed;dS;dI;dR;
4935;15;1047195;875;31527;0;0;0;
4936;16;1047139;869;31589;-56;-6;62;
4937;17;1047139;869;31589;0;0;0;
4938;18;1047139;869;31589;0;0;0;
4939;19;1047139;869;31589;0;0;0;
4940;20;1047139;869;31589;0;0;0;
4941;21;1047139;869;31589;0;0;0;
4942;22;1047139;869;31589;0;0;0;
4943;23;1047139;869;31589;0;0;0;
4944;0;1047074;872;31651;-65;3;62;
4945;1;1047074;872;31651;0;0;0;
4946;2;1047074;872;31651;0;0;0;
4947;3;1047074;872;31651;0;0;0;
4948;4;1047074;872;31651;0;0;0;
4949;5;1047074;872;31651;0;0;0;
4950;6;1047074;872;31651;0;0;0;
4951;7;1047070;822;31705;-4;-50;54;
4952;8;1047020;814;31763;-50;-8;58;
4953;9;1047020;814;31763;0;0;0;
4954;10;1047020;814;31763;0;0;0;
4955;11;1047020;814;31763;0;0;0;
4956;12;1047020;814;31763;0;0;0;
4957;13;1047020;814;31763;0;0;0;
4958;14;1047020;814;31763;0;0;0;
4959;15;1047020;814;31763;0;0;0;
4960;16;1046971;805;31821;-49;-9;58;
4961;17;1046971;805;31821;0;0;0;
4962;18;1046971;805;31821;0;0;0;
4963;19;1046971;805;31821;0;0;0;
4964;20;1046971;805;31821;0;0;0;
4965;21;1046971;805;31821;0;0;0;
4966;22;1046971;805;31821;0;0;0;
4967;23;1046971;805;31821;0;0;0;
4968;0;1046914;805;31878;-57;0;57;
4969;1;1046914;805;31878;0;0;0;
4970;2;1046914;805;31878;0;0;0;
4971;3;1046914;805;31878;0;0;0;
4972;4;1046914;805;31878;0;0;0;
4973;5;1046914;805;31878;0;0;0;
4974;6;1046914;805;31878;0;0;0;
4975;7;1046911;756;31930;-3;-49;52;
4976;8;1046866;747;31984;-45;-9;54;
4977;9;1046866;747;31984;0;0;0;
4978;10;1046866;747;31984;0;0;0;
4979;11;1046866;747;31984;0;0;0;
4980;12;1046866;747;31984;0;0;0;
4981;13;1046866;747;31984;0;0;0;
4982;14;1046866;747;31984;0;0;0;
4983;15;1046866;747;31984;0;0;0;
4984;16;1046823;737;32037;-43;-10;53;
4985;17;1046823;737;32037;0;0;0;
4986;18;1046823;737;32037;0;0;0;
4987;19;1046823;737;32037;0;0;0;
4988;20;1046823;737;32037;0;0;0;
4989;21;1046823;737;32037;0;0;0;
4990;22;1046823;737;32037;0;0;0;
4991;23;1046823;737;32037;0;0;0;
4992;0;1046774;734;32089;-49;-3;52;
4993;1;1046774;734;32089;0;0;0;
4994;2;1046774;734;32089;0;0;0;
4995;3;1046774;734;32089;0;0;0;
4996;4;1046774;734;32089;0;0;0;
4997;5;1046774;734;32089;0;0;0;
4998;6;1046774;734;32089;0;0;0;
4999;7;1046773;691;32133;-1;-43;44;
5000;8;1046735;680;32182;-38;-11;49;
5001;9;1046735;680;32182;0;0;0;
5002;10;1046735;680;32182;0;0;0;
5003;11;1046735;680;32182;0;0;0;
5004;12;1046735;680;32182;0;0;0;
5005;13;1046735;680;32182;0;0;0;
5006;14;1046735;680;32182;0;0;0;
5007;15;1046735;680;32182;0;0;0;
5008;16;1046698;669;32230;-37;-11;48;
5009;17;1046698;669;32230;0;0;0;
5010;18;1046698;669;32230;0;0;0;
5011;19;1046698;669;32230;0;0;0;
5012;20;1046698;669;32230;0;0;0;
5013;21;1046698;669;32230;0;0;0;
5014;22;1046698;669;32230;0;0;0;
5015;23;1046698;669;32230;0;0;0;
5016;0;1046656;664;32277;-42;-5;47;
5017;1;1046656;664;32277;0;0;0;
5018;2;1046656;664;32277;0;0;0;
5019;3;1046656;664;32277;0;0;0;
5020;4;1046656;664;32277;0;0;0;
5021;5;1046656;664;32277;0;0;0;
5022;6;1046656;664;32277;0;0;0;
5023;7;1046654;637;32306;-2;-27;29;
5024;8;1046620;626;32351;-34;-11;45;
5025;9;1046620;626;32351;0;0;0;
5026;10;1046620;626;32351;0;0;0;
5027;11;1046620;626;32351;0;0;0;
5028;12;1046620;626;32351;0;0;0;
5029;13;1046620;626;32351;0;0;0;
5030;14;1046620;626;32351;0;0;0;
5031;15;1046620;626;32351;0;0;0;
5032;16;1046587;615;32395;-33;-11;44;
5033;17;1046587;615;32395;0;0;0;
5034;18;1046587;615;32395;0;0;0;
5035;19;1046587;615;32395;0;0;0;
5036;20;1046587;615;32395;0;0;0;
5037;21;1046587;615;32395;0;0;0;
5038;22;1046587;615;32395;0;0;0;
5039;23;1046587;615;32395;0;0;0;
5040;0;1046550;609;32438;-37;-6;43;
5041;1;1046550;609;32438;0;0;0;
5042;2;1046550;609;32438;0;0;0;
5043;3;1046550;609;32438;0;0;0;
5044;4;1046550;609;32438;0;0;0;
5045;5;1046550;609;32438;0;0;0;
5046;6;1046550;609;32438;0;0;0;
5047;7;1046549;582;32466;-1;-27;28;
5048;8;1046518;572;32507;-31;-10;41;
5049;9;1046518;572;32507;0;0;0;
5050;10;1046518;572;32507;0;0;0;
5051;11;1046518;572;32507;0;0;0;
5052;12;1046518;572;32507;0;0;0;
5053;13;1046518;572;32507;0;0;0;
5054;14;1046518;572;32507;0;0;0;
5055;15;1046518;572;32507;0;0;0;
5056;16;1046488;562;32547;-30;-10;40;
5057;17;1046488;562;32547;0;0;0;
5058;18;1046488;562;32547;0;0;0;
5059;19;1046488;562;32547;0;0;0;
5060;20;1046488;562;32547;0;0;0;
5061;21;1046488;562;32547;0;0;0;
5062;22;1046488;562;32547;0;0;0;
5063;23;1046488;562;32547;0;0;0;
5064;0;1046455;555;32587;-33;-7;40;
5065;1;1046455;555;32587;0;0;0;
5066;2;1046455;555;32587;0;0;0;
5067;3;1046455;555;32587;0;0;0;
5068;4;1046455;555;32587;0;0;0;
5069;5;1046455;555;32587;0;0;0;
5070;6;1046455;555;32587;0;0;0;
5071;7;1046455;519;32623;0;-36;36;
5072;8;1046430;507;32660;-25;-12;37;
5073;9;1046430;507;32660;0;0;0;
5074;10;1046430;507;32660;0;0;0;
5075;11;1046430;507;32660;0;0;0;
5076;12;1046430;507;32660;0;0;0;
5077;13;1046430;507;32660;0;0;0;
5078;14;1046430;507;32660;0;0;0;
5079;15;1046430;507;32660;0;0;0;
5080;16;1046406;495;32696;-24;-12;36;
5081;17;1046406;495;32696;0;0;0;
5082;18;1046406;495;32696;0;0;0;
5083;19;1046406;495;32696;0;0;0;
5084;20;1046406;495;32696;0;0;0;
5085;21;1046406;495;32696;0;0;0;
5086;22;1046406;495;32696;0;0;0;
5087;23;1046406;495;32696;0;0;0;
5088;0;1046378;488;32731;-28;-7;35;
5089;1;1046378;488;32731;0;0;0;
5090;2;1046378;488;32731;0;0;0;
5091;3;1046378;488;32731;0;0;0;
5092;4;1046378;488;32731;0;0;0;
5093;5;1046378;488;32731;0;0;0;
5094;6;1046378;488;32731;0;0;0;
5095;7;1046377;462;32758;-1;-26;27;
5096;8;1046356;450;32791;-21;-12;33;
5097;9;1046356;450;32791;0;0;0;
5098;10;1046356;450;32791;0;0;0;
5099;11;1046356;450;32791;0;0;0;
5100;12;1046356;450;32791;0;0;0;
5101;13;1046356;450;32791;0;0;0;
5102;14;1046356;450;32791;0;0;0;
5103;15;1046356;450;32791;0;0;0;
5104;16;1046336;438;32823;-20;-12;32;
5105;17;1046336;438;32823;0;0;0;
5106;18;1046336;438;32823;0;0;0;
5107;19;1046336;438;32823;0;0;0;
5108;20;1046336;438;32823;0;0;0;
5109;21;1046336;438;32823;0;0;0;
5110;22;1046336;438;32823;0;0;0;
5111;23;1046336;438;32823;0;0;0;
5112;0;1046312;431;32854;-24;-7;31;
5113;1;1046312;431;32854;0;0;0;
5114;2;1046312;431;32854;0;0;0;
5115;3;1046312;431;32854;0;0;0;
5116;4;1046312;431;32854;0;0;0;
5117;5;1046312;431;32854;0;0;0;
5118;6;1046312;431;32854;0;0;0;
5119;7;1046311;407;32879;-1;-24;25;
5120;8;1046293;396;32908;-18;-11;29;
5121;9;1046293;396;32908;0;0;0;
5122;10;1046293;396;32908;0;0;0;
5123;11;1046293;396;32908;0;0;0;
5124;12;1046293;396;32908;0;0;0;
5125;13;1046293;396;32908;0;0;0;
5126;14;1046293;396;32908;0;0;0;
5127;15;1046293;396;32908;0;0;0;
5128;16;1046276;385;32936;-17;-11;28;
5129;17;1046276;385;32936;0;0;0;
5130;18;1046276;385;32936;0;0;0;
5131;19;1046276;385;32936;0;0;0;
5132;20;1046276;385;32936;0;0;0;
5133;21;1046276;385;32936;0;0;0;
5134;22;1046276;385;32936;0;0;0;
5135;23;1046276;385;32936;0;0;0;
5136;0;1046256;378;32963;-20;-7;27;
5137;1;1046256;378;32963;0;0;0;
5138;2;1046256;378;32963;0;0;0;
5139;3;1046256;378;32963;0;0;0;
5140;4;1046256;378;32963;0;0;0;
5141;5;1046256;378;32963;0;0;0;
5142;6;1046256;378;32963;0;0;0;
5143;7;1046255;358;32984;-1;-20;21;
5144;8;1046240;348;33009;-15;-10;25;
5145;9;1046240;348;33009;0;0;0;
5146;10;1046240;348;33009;0;0;0;
5147;11;1046240;348;33009;0;0;0;
5148;12;1046240;348;33009;0;0;0;
5149;13;1046240;348;33009;0;0;0;
5150;14;1046240;348;33009;0;0;0;
5151;15;1046240;348;33009;0;0;0;
5152;16;1046225;339;33033;-15;-9;24;
5153;17;1046225;339;33033;0;0;0;
5154;18;1046225;339;33033;0;0;0;
5155;19;1046225;339;33033;0;0;0;
5156;20;1046225;339;33033;0;0;0;
5157;21;1046225;339;33033;0;0;0;
5158;22;1046225;339;33033;0;0;0;
5159;23;1046225;339;33033;0;0;0;
5160;0;1046208;332;33057;-17;-7;24;
5161;1;1046208;332;33057;0;0;0;
5162;2;1046208;332;33057;0;0;0;
5163;3;1046208;332;33057;0;0;0;
5164;4;1046208;332;33057;0;0;0;
5165;5;1046208;332;33057;0;0;0;
5166;6;1046208;332;33057;0;0;0;
5167;7;1046207;310;33080;-1;-22;23;
5168;8;1046194;301;33102;-13;-9;22;
5169;9;1046194;301;33102;0;0;0;
5170;10;1046194;301;33102;0;0;0;
5171;11;1046194;301;33102;0;0;0;
5172;12;1046194;301;33102;0;0;0;
5173;13;1046194;301;33102;0;0;0;
5174;14;1046194;301;33102;0;0;0;
5175;15;1046194;301;33102;0;0;0;
5176;16;1046182;292;33123;-12;-9;21;
5177;17;1046182;292;33123;0;0;0;
5178;18;1046182;292;33123;0;0;0;
5179;19;1046182;292;33123;0;0;0;
5180;20;1046182;292;33123;0;0;0;
5181;21;1046182;292;33123;0;0;0;
5182;22;1046182;292;33123;0;0;0;
5183;23;1046182;292;33123;0;0;0;
5184;0;1046167;287;33143;-15;-5;20;
5185;1;1046167;287;33143;0;0;0;
5186;2;1046167;287;33143;0;0;0;
5187;3;1046167;287;33143;0;0;0;
5188;4;1046167;287;33143;0;0;0;
5189;5;1046167;287;33143;0;0;0;
5190;6;1046167;287;33143;0;0;0;
5191;7;1046167;276;33154;0;-11;11;
5192;8;1046155;269;33173;-12;-7;19;
5193;9;1046155;269;33173;0;0;0;
5194;10;1046155;269;33173;0;0;0;
5195;11;1046155;269;33173;0;0;0;
5196;12;1046155;269;33173;0;0;0;
5197;13;1046155;269;33173;0;0;0;
5198;14;1046155;269;33173;0;0;0;
5199;15;1046155;269;33173;0;0;0;
5200;16;1046144;261;33192;-11;-8;19;
5201;17;1046144;261;33192;0;0;0;
5202;18;1046144;261;33192;0;0;0;
5203;19;1046144;261;33192;0;0;0;
5204;20;1046144;261;33192;0;0;0;
5205;21;1046144;261;33192;0;0;0;
5206;22;1046144;261;33192;0;0;0;
5207;23;1046144;261;33192;0;0;0;
5208;0;1046131;256;33210;-13;-5;18;
5209;1;1046131;256;33210;0;0;0;
5210;2;1046131;256;33210;0;0;0;
5211;3;1046131;256;33210;0;0;0;
5212;4;1046131;256;33210;0;0;0;
5213;5;1046131;256;33210;0;0;0;
5214;6;1046131;256;33210;0;0;0;
5215;7;1046131;246;33220;0;-10;10;
5216;8;1046120;240;33237;-11;-6;17;
5217;9;1046120;240;33237;0;0;0;
5218;10;1046120;240;33237;0;0;0;
5219;11;1046120;240;33237;0;0;0;
5220;12;1046120;240;33237;0;0;0;
5221;13;1046120;240;33237;0;0;0;
5222;14;1046120;240;33237;0;0;0;
5223;15;1046120;240;33237;0;0;0;
5224;16;1046110;233;33254;-10;-7;17;
5225;17;1046110;233;33254;0;0;0;
5226;18;1046110;233;33254;0;0;0;
5227;19;1046110;233;33254;0;0;0;
5228;20;1046110;233;33254;0;0;0;
5229;21;1046110;233;33254;0;0;0;
5230;22;1046110;233;33254;0;0;0;
5231;23;1046110;233;33254;0;0;0;
5232;0;1046099;228;33270;-11;-5;16;
5233;1;1046099;228;33270;0;0;0;
5234;2;1046099;228;33270;0;0;0;
5235;3;1046099;228;33270;0;0;0;
5236;4;1046099;228;33270;0;0;0;
5237;5;1046099;228;33270;0;0;0;
5238;6;1046099;228;33270;0;0;0;
5239;7;1046099;217;33281;0;-11;11;
5240;8;1046090;211;33296;-9;-6;15;
5241;9;1046090;211;33296;0;0;0;
5242;10;1046090;211;33296;0;0;0;
5243;11;1046090;211;33296;0;0;0;
5244;12;1046090;211;33296;0;0;0;
5245;13;1046090;211;33296;0;0;0;
5246;14;1046090;211;33296;0;0;0;
5247;15;1046090;211;33296;0;0;0;
5248;16;1046082;204;33311;-8;-7;15;
5249;17;1046082;204;33311;0;0;0;
5250;18;1046082;204;33311;0;0;0;
5251;19;1046082;204;33311;0;0;0;
5252;20;1046082;204;33311;0;0;0;
5253;21;1046082;204;33311;0;0;0;
5254;22;1046082;204;33311;0;0;0;
5255;23;1046082;204;33311;0;0;0;
5256;0;1046072;200;33325;-10;-4;14;
5257;1;1046072;200;33325;0;0;0;
5258;2;1046072;200;33325;0;0;0;
5259;3;1046072;200;33325;0;0;0;
5260;4;1046072;200;33325;0;0;0;
5261;5;1046072;200;33325;0;0;0;
5262;6;1046072;200;33325;0;0;0;
5263;7;1046072;193;33332;0;-7;7;
5264;8;1046065;187;33345;-7;-6;13;
5265;9;1046065;187;33345;0;0;0;
5266;10;1046065;187;33345;0;0;0;
5267;11;1046065;187;33345;0;0;0;
5268;12;1046065;187;33345;0;0;0;
5269;13;1046065;187;33345;0;0;0;
5270;14;1046065;187;33345;0;0;0;
5271;15;1046065;187;33345;0;0;0;
5272;16;1046058;181;33358;-7;-6;13;
5273;17;1046058;181;33358;0;0;0;
5274;18;1046058;181;33358;0;0;0;
5275;19;1046058;181;33358;0;0;0;
5276;20;1046058;181;33358;0;0;0;
5277;21;1046058;181;33358;0;0;0;
5278;22;1046058;181;33358;0;0;0;
5279;23;1046058;181;33358;0;0;0;
5280;0;1046049;178;33370;-9;-3;12;
5281;1;1046049;178;33370;0;0;0;
5282;2;1046049;178;33370;0;0;0;
5283;3;1046049;178;33370;0;0;0;
5284;4;1046049;178;33370;0;0;0;
5285;5;1046049;178;33370;0;0;0;
5286;6;1046049;178;33370;0;0;0;
5287;7;1046049;168;33380;0;-10;10;
5288;8;1046043;162;33392;-6;-6;12;
5289;9;1046043;162;33392;0;0;0;
5290;10;1046043;162;33392;0;0;0;
5291;11;1046043;162;33392;0;0;0;
5292;12;1046043;162;33392;0;0;0;
5293;13;1046043;162;33392;0;0;0;
5294;14;1046043;162;33392;0;0;0;
5295;15;1046043;162;33392;0;0;0;
5296;16;1046037;157;33403;-6;-5;11;
5297;17;1046037;157;33403;0;0;0;
5298;18;1046037;157;33403;0;0;0;
5299;19;1046037;157;33403;0;0;0;
5300;20;1046037;157;33403;0;0;0;
5301;21;1046037;157;33403;0;0;0;
5302;22;1046037;157;33403;0;0;0;
5303;23;1046037;157;33403;0;0;0;
5304;0;1046030;153;33414;-7;-4;11;
5305;1;1046030;153;33414;0;0;0;
5306;2;1046030;153;33414;0;0;0;
5307;3;1046030;153;33414;0;0;0;
5308;4;1046030;153;33414;0;0;0;
5309;5;1046030;153;33414;0;0;0;
5310;6;1046030;153;33414;0;0;0;
5311;7;1046030;144;33423;0;-9;9;
5312;8;1046024;140;33433;-6;-4;10;
5313;9;1046024;140;33433;0;0;0;
5314;10;1046024;140;33433;0;0;0;
5315;11;1046024;140;33433;0;0;0;
5316;12;1046024;140;33433;0;0;0;
5317;13;1046024;140;33433;0;0;0;
5318;14;1046024;140;33433;0;0;0;
5319;15;1046024;140;33433;0;0;0;
5320;16;1046019;135;33443;-5;-5;10;
5321;17;1046019;135;33443;0;0;0;
5322;18;1046019;135;33443;0;0;0;
5323;19;1046019;135;33443;0;0;0;
5324;20;1046019;135;33443;0;0;0;
5325;21;1046019;135;33443;0;0;0;
5326;22;1046019;135;33443;0;0;0;
5327;23;1046019;135;33443;0;0;0;
5328;0;1046013;132;33452;-6;-3;9;
5329;1;1046013;132;33452;0;0;0;
5330;2;1046013;132;33452;0;0;0;
5331;3;1046013;132;33452;0;0;0;
5332;4;1046013;132;33452;0;0;0;
5333;5;1046013;132;33452;0;0;0;
5334;6;1046013;132;33452;0;0;0;
5335;7;1046013;129;33455;0;-3;3;
5336;8;1046008;125;33464;-5;-4;9;
5337;9;1046008;125;33464;0;0;0;
5338;10;1046008;125;33464;0;0;0;
5339;11;1046008;125;33464;0;0;0;
5340;12;1046008;125;33464;0;0;0;
5341;13;1046008;125;33464;0;0;0;
5342;14;1046008;125;33464;0;0;0;
5343;15;1046008;125;33464;0;0;0;
5344;16;1046003;122;33472;-5;-3;8;
5345;17;1046003;122;33472;0;0;0;
5346;18;1046003;122;33472;0;0;0;
5347;19;1046003;122;33472;0;0;0;
5348;20;1046003;122;33472;0;0;0;
5349;21;1046003;122;33472;0;0;0;
5350;22;1046003;122;33472;0;0;0;
5351;23;1046003;122;33472;0;0;0;
5352;0;1045997;120;33480;-6;-2;8;
5353;1;1045997;120;33480;0;0;0;
5354;2;1045997;120;33480;0;0;0;
5355;3;1045997;120;33480;0;0;0;
5356;4;1045997;120;33480;0;0;0;
5357;5;1045997;120;33480;0;0;0;
5358;6;1045997;120;33480;0;0;0;
5359;7;1045997;117;33483;0;-3;3;
5360;8;1045993;113;33491;-4;-4;8;
5361;9;1045993;113;33491;0;0;0;
5362;10;1045993;113;33491;0;0;0;
5363;11;1045993;113;33491;0;0;0;
5364;12;1045993;113;33491;0;0;0;
5365;13;1045993;113;33491;0;0;0;
5366;14;1045993;113;33491;0;0;0;
5367;15;1045993;113;33491;0;0;0;
5368;16;1045989;109;33499;-4;-4;8;
5369;17;1045989;109;33499;0;0;0;
5370;18;1045989;109;33499;0;0;0;
5371;19;1045989;109;33499;0;0;0;
5372;20;1045989;109;33499;0;0;0;
5373;21;1045989;109;33499;0;0;0;
5374;22;1045989;109;33499;0;0;0;
5375;23;1045989;109;33499;0;0;0;
5376;0;1045984;107;33506;-5;-2;7;
5377;1;1045984;107;33506;0;0;0;
5378;2;1045984;107;33506;0;0;0;
5379;3;1045984;107;33506;0;0;0;
5380;4;1045984;107;33506;0;0;0;
5381;5;1045984;107;33506;0;0;0;
5382;6;1045984;107;33506;0;0;0;
5383;7;1045984;106;33507;0;-1;1;
5384;8;1045980;103;33514;-4;-3;7;
5385;9;1045980;103;33514;0;0;0;
5386;10;1045980;103;33514;0;0;0;
5387;11;1045980;103;33514;0;0;0;
5388;12;1045980;103;33514;0;0;0;
5389;13;1045980;103;33514;0;0;0;
5390;14;1045980;103;33514;0;0;0;
5391;15;1045980;103;33514;0;0;0;
5392;16;1045976;100;33521;-4;-3;7;
5393;17;1045976;100;33521;0;0;0;
5394;18;1045976;100;33521;0;0;0;
5395;19;1045976;100;33521;0;0;0;
5396;20;1045976;100;33521;0;0;0;
5397;21;1045976;100;33521;0;0;0;
5398;22;1045976;100;33521;0;0;0;
5399;23;1045976;100;33521;0;0;0;
5400;0;1045972;97;33528;-4;-3;7;
5401;1;1045972;97;33528;0;0;0;
5402;2;1045972;97;33528;0;0;0;
5403;3;1045972;97;33528;0;0;0;
5404;4;1045972;97;33528;0;0;0;
5405;5;1045972;97;33528;0;0;0;
5406;6;1045972;97;33528;0;0;0;
5407;7;1045972;91;33534;0;-6;6;
5408;8;1045969;88;33540;-3;-3;6;
5409;9;1045969;88;33540;0;0;0;
5410;10;1045969;88;33540;0;0;0;
5411;11;1045969;88;33540;0;0;0;
5412;12;1045969;88;33540;0;0;0;
5413;13;1045969;88;33540;0;0;0;
5414;14;1045969;88;33540;0;0;0;
5415;15;1045969;88;33540;0;0;0;
5416;16;1045966;85;33546;-3;-3;6;
5417;17;1045966;85;33546;0;0;0;
5418;18;1045966;85;33546;0;0;0;
5419;19;1045966;85;33546;0;0;0;
5420;20;1045966;85;33546;0;0;0;
5421;21;1045966;85;33546;0;0;0;
5422;22;1045966;85;33546;0;0;0;
5423;23;1045966;85;33546;0;0;0;
5424;0;1045962;83;33552;-4;-2;6;
5425;1;1045962;83;33552;0;0;0;
5426;2;1045962;83;33552;0;0;0;
5427;3;1045962;83;33552;0;0;0;
5428;4;1045962;83;33552;0;0;0;
5429;5;1045962;83;33552;0;0;0;
5430;6;1045962;83;33552;0;0;0;
5431;7;1045962;80;33555;0;-3;3;
5432;8;1045959;78;33560;-3;-2;5;
5433;9;1045959;78;33560;0;0;0;
5434;10;1045959;78;33560;0;0;0;
5435;11;1045959;78;33560;0;0;0;
5436;12;1045959;78;33560;0;0;0;
5437;13;1045959;78;33560;0;0;0;
5438;14;1045959;78;33560;0;0;0;
5439;15;1045959;78;33560;0;0;0;
5440;16;1045956;76;33565;-3;-2;5;
5441;17;1045956;76;33565;0;0;0;
5442;18;1045956;76;33565;0;0;0;
5443;19;1045956;76;33565;0;0;0;
5444;20;1045956;76;33565;0;0;0;
5445;21;1045956;76;33565;0;0;0;
5446;22;1045956;76;33565;0;0;0;
5447;23;1045956;76;33565;0;0;0;
5448;0;1045953;74;33570;-3;-2;5;
5449;1;1045953;74;33570;0;0;0;
5450;2;1045953;74;33570;0;0;0;
5451;3;1045953;74;33570;0;0;0;
5452;4;1045953;74;33570;0;0;0;
5453;5;1045953;74;33570;0;0;0;
5454;6;1045953;74;33570;0;0;0;
5455;7;1045953;71;33573;0;-3;3;
5456;8;1045950;69;33578;-3;-2;5;
5457;9;1045950;69;33578;0;0;0;
5458;10;1045950;69;33578;0;0;0;
5459;11;1045950;69;33578;0;0;0;
5460;12;1045950;69;33578;0;0;0;
5461;13;1045950;69;33578;0;0;0;
5462;14;1045950;69;33578;0;0;0;
5463;15;1045950;69;33578;0;0;0;
5464;16;1045948;67;33582;-2;-2;4;
5465;17;1045948;67;33582;0;0;0;
5466;18;1045948;67;33582;0;0;0;
5467;19;1045948;67;33582;0;0;0;
5468;20;1045948;67;33582;0;0;0;
5469;21;1045948;67;33582;0;0;0;
5470;22;1045948;67;33582;0;0;0;
5471;23;1045948;67;33582;0;0;0;
5472;0;1045945;66;33586;-3;-1;4;
5473;1;1045945;66;33586;0;0;0;
5474;2;1045945;66;33586;0;0;0;
5475;3;1045945;66;33586;0;0;0;
5476;4;1045945;66;33586;0;0;0;
5477;5;1045945;66;33586;0;0;0;
5478;6;1045945;66;33586;0;0;0;
5479;7;1045945;65;33587;0;-1;1;
5480;8;1045943;63;33591;-2;-2;4;
5481;9;1045943;63;33591;0;0;0;
5482;10;1045943;63;33591;0;0;0;
5483;11;1045943;63;33591;0;0;0;
5484;12;1045943;63;33591;0;0;0;
5485;13;1045943;63;33591;0;0;0;
5486;14;1045943;63;33591;0;0;0;
5487;15;1045943;63;33591;0;0;0;
5488;16;1045941;61;33595;-2;-2;4;
5489;17;1045941;61;33595;0;0;0;
5490;18;1045941;61;33595;0;0;0;
5491;19;1045941;61;33595;0;0;0;
5492;20;1045941;61;33595;0;0;0;
5493;21;1045941;61;33595;0;0;0;
5494;22;1045941;61;33595;0;0;0;
5495;23;1045941;61;33595;0;0;0;
5496;0;1045938;60;33599;-3;-1;4;
5497;1;1045938;60;33599;0;0;0;
5498;2;1045938;60;33599;0;0;0;
5499;3;1045938;60;33599;0;0;0;
5500;4;1045938;60;33599;0;0;0;
5501;5;1045938;60;33599;0;0;0;
5502;6;1045938;60;33599;0;0;0;
5503;7;1045938;56;33603;0;-4;4;
5504;8;1045936;54;33607;-2;-2;4;
5505;9;1045936;54;33607;0;0;0;
5506;10;1045936;54;33607;0;0;0;
5507;11;1045936;54;33607;0;0;0;
5508;12;1045936;54;33607;0;0;0;
5509;13;1045936;54;33607;0;0;0;
5510;14;1045936;54;33607;0;0;0;
5511;15;1045936;54;33607;0;0;0;
5512;16;1045934;53;33610;-2;-1;3;
5513;17;1045934;53;33610;0;0;0;
5514;18;1045934;53;33610;0;0;0;
5515;19;1045934;53;33610;0;0;0;
5516;20;1045934;53;33610;0;0;0;
5517;21;1045934;53;33610;0;0;0;
5518;22;1045934;53;33610;0;0;0;
5519;23;1045934;53;33610;0;0;0;
5520;0;1045932;52;33613;-2;-1;3;
5521;1;1045932;52;33613;0;0;0;
5522;2;1045932;52;33613;0;0;0;
5523;3;1045932;52;33613;0;0;0;
5524;4;1045932;52;33613;0;0;0;
5525;5;1045932;52;33613;0;0;0;
5526;6;1045932;52;33613;0;0;0;
5527;7;1045932;49;33616;0;-3;3;
5528;8;1045930;48;33619;-2;-1;3;
5529;9;1045930;48;33619;0;0;0;
5530;10;1045930;48;33619;0;0;0;
5531;11;1045930;48;33619;0;0;0;
5532;12;1045930;48;33619;0;0;0;
5533;13;1045930;48;33619;0;0;0;
5534;14;1045930;48;33619;0;0;0;
5535;15;1045930;48;33619;0;0;0;
5536;16;1045928;47;33622;-2;-1;3;
5537;17;1045928;47;33622;0;0;0;
5538;18;1045928;47;33622;0;0;0;
5539;19;1045928;47;33622;0;0;0;
5540;20;1045928;47;33622;0;0;0;
5541;21;1045928;47;33622;0;0;0;
5542;22;1045928;47;33622;0;0;0;
5543;23;1045928;47;33622;0;0;0;
5544;0;1045926;46;33625;-2;-1;3;
5545;1;1045926;46;33625;0;0;0;
5546;2;1045926;46;33625;0;0;0;
5547;3;1045926;46;33625;0;0;0;
5548;4;1045926;46;33625;0;0;0;
5549;5;1045926;46;33625;0;0;0;
5550;6;1045926;46;33625;0;0;0;
5551;7;1045926;45;33626;0;-1;1;
5552;8;1045924;44;33629;-2;-1;3;
5553;9;1045924;44;33629;0;0;0;
5554;10;1045924;44;33629;0;0;0;
5555;11;1045924;44;33629;0;0;0;
5556;12;1045924;44;33629;0;0;0;
5557;13;1045924;44;33629;0;0;0;
5558;14;1045924;44;33629;0;0;0;
5559;15;1045924;44;33629;0;0;0;
5560;16;1045922;43;33632;-2;-1;3;
5561;17;1045922;43;33632;0;0;0;
5562;18;1045922;43;33632;0;0;0;
5563;19;1045922;43;33632;0;0;0;
5564;20;1045922;43;33632;0;0;0;
5565;21;1045922;43;33632;0;0;0;
5566;22;1045922;43;33632;0;0;0;
5567;23;1045922;43;33632;0;0;0;
5568;0;1045920;42;33635;-2;-1;3;
5569;1;1045920;42;33635;0;0;0;
5570;2;1045920;42;33635;0;0;0;
5571;3;1045920;42;33635;0;0;0;
5572;4;1045920;42;33635;0;0;0;
5573;5;1045920;42;33635;0;0;0;
5574;6;1045920;42;33635;0;0;0;
5575;7;1045920;41;33636;0;-1;1;
5576;8;1045919;40;33638;-1;-1;2;
5577;9;1045919;40;33638;0;0;0;
5578;10;1045919;40;33638;0;0;0;
5579;11;1045919;40;33638;0;0;0;
5580;12;1045919;40;33638;0;0;0;
5581;13;1045919;40;33638;0;0;0;
5582;14;1045919;40;33638;0;0;0;
5583;15;1045919;40;33638;0;0;0;
5584;16;1045918;39;33640;-1;-1;2;
5585;17;1045918;39;33640;0;0;0;
5586;18;1045918;39;33640;0;0;0;
5587;19;1045918;39;33640;0;0;0;
5588;20;1045918;39;33640;0;0;0;
5589;21;1045918;39;33640;0;0;0;
