Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
3;3;0;Glória;17127;16978;149;14;27;-13
3;3;0;Guarujá;4792;4740;52;2;3;-1
3;3;0;Higienópolis;10689;10623;66;-1;9;-10
3;3;0;Hípica;18637;18589;48;-4;5;-9
3;3;0;Humaitá;11527;11457;70;0;2;-2
3;3;0;Independência;8135;7995;140;13;24;-11
3;3;0;Ipanema;13722;13658;64;1;4;-3
3;3;0;Jardim Botânico;12558;12427;131;6;25;-19
3;3;0;Jardim Carvalho;25523;25334;189;36;23;13
3;3;0;Jardim do Salso;4372;4323;49;-3;11;-14
3;3;0;Jardim Dona Leopoldina;18012;17968;44;3;26;-23
3;3;0;Jardim Europa;2263;2211;52;7;19;-12
3;3;0;Jardim Floresta;3296;3233;63;11;18;-7
3;3;0;Jardim Isabel;2803;2749;54;4;5;-1
3;3;0;Jardim Itu;17822;17773;49;-14;15;-29
3;3;0;Jardim Lindóia;7398;7337;61;11;18;-7
3;3;0;Jardim Sabará;13513;13458;55;-3;22;-25
3;3;0;Jardim São Pedro;3945;3883;62;7;13;-6
3;3;0;Lageado;4484;4448;36;0;0;0
3;3;0;Lami;4282;4259;23;-4;-3;-1
3;3;0;Lomba do Pinheiro;58164;58082;82;6;1;5
3;3;0;Mário Quintana;38142;38077;65;-5;16;-21
3;3;0;Medianeira;11150;11115;35;-6;15;-21
3;3;0;Menino Deus;31756;31557;199;8;15;-7
3;3;0;Moinhos de Vento;11987;11824;163;-2;6;-8
3;3;0;MontSerrat;11173;11120;53;-7;11;-18
3;3;0;Morro Santana;19352;19282;70;-4;14;-18
3;3;0;Navegantes;4327;4256;71;4;4;0
3;3;0;Nonoai;25127;25080;47;-21;14;-35
3;3;0;Parque Santa Fé;6374;6326;48;25;36;-11
3;3;0;Partenon;48165;48080;85;-6;16;-22
3;3;0;Passo DAreia;21964;21884;80;-9;16;-25
3;3;0;Passo das Pedras;15891;15837;54;-7;16;-23
3;3;0;Pedra Redonda;242;192;50;0;3;-3
3;3;0;Petrópolis;37474;37391;83;-13;7;-20
3;3;0;Pitinga;4374;4332;42;5;3;2
3;3;0;Ponta Grossa;8732;8685;47;-1;-1;0
3;3;0;Praia de Belas;2251;2204;47;6;18;-12
3;3;0;Restinga;53630;53481;149;-2;0;-2
3;3;0;Rio Branco;17584;17396;188;13;21;-8
3;3;0;Rubem Berta;33158;33111;47;-24;9;-33
3;3;0;Santa Cecília;5802;5651;151;1;23;-22
3;3;0;Santa Maria Goretti;3501;3431;70;1;9;-8
3;3;0;Santa Rosa de Lima;35369;35300;69;-20;5;-25
3;3;0;Santa Tereza;39571;39502;69;-10;15;-25
3;3;0;Santana;20792;20595;197;-12;11;-23
3;3;0;Santo Antônio;13098;13059;39;-11;17;-28
3;3;0;São Caetano;770;734;36;3;3;0
3;3;0;São Geraldo;8677;8605;72;-5;5;-10
3;3;0;São João;12240;12154;86;-1;9;-10
3;3;0;São Sebastião;7011;6950;61;-3;11;-14
3;3;0;Sarandi;59751;59659;92;-10;9;-19
3;3;0;Serraria;6249;6190;59;-1;-1;0
3;3;0;Sétimo Céu;1302;1247;55;3;4;-1
3;3;0;Teresópolis;14791;14621;170;-9;7;-16
3;3;0;Três Figueiras;4061;3984;77;-2;9;-11
3;3;0;Tristeza;16669;16612;57;-6;11;-17
3;3;0;Vila Assunção;4509;4369;140;1;5;-4
3;3;0;Vila Conceição;1362;1298;64;-1;-2;1
3;3;0;Vila Ipiranga;18634;18571;63;-20;12;-32
3;3;0;Vila Jardim;13172;13101;71;-5;13;-18
3;3;0;Vila João Pessoa;13021;12965;56;-15;4;-19
3;3;0;Vila Nova;32598;32419;179;-7;6;-13
3;3;0;Vila São José;26532;26464;68;-23;10;-33
4;4;0;Aberta dos Morros;6815;6448;367;-292;-620;328
4;4;0;Agronomia;1737;1672;65;-601;-629;28
4;4;0;Anchieta;1399;1364;35;-631;-617;-14
4;4;0;Arquipélago;8156;7671;485;-186;-618;432
4;4;0;Auxiliadora;9162;8630;532;-447;-937;490
4;4;0;Azenha;13462;12669;793;-352;-1019;667
4;4;0;Bela Vista;11317;10622;695;-382;-1042;660
4;4;0;Belém Novo;10043;9571;472;-45;-497;452
4;4;0;Belém Velho;10704;10067;637;-134;-720;586
4;4;0;Boa Vista;9552;8984;568;-457;-971;514
4;4;0;Boa Vista do Sul;1812;1773;39;-469;-493;24
4;4;0;Bom Fim;10999;10371;628;-466;-1077;611
4;4;0;Bom Jesus;29332;27557;1775;660;-1048;1708
4;4;0;Camaquã;17970;16977;993;48;-893;941
4;4;0;Campo Novo;8429;7984;445;-321;-717;396
4;4;0;Cascata;12865;12131;734;-137;-819;682
4;4;0;Cavalhada;30033;28321;1712;739;-907;1646
4;4;0;Centro;40523;38252;2271;1238;-834;2072
4;4;0;Chácara das Pedras;5853;5543;310;-780;-1042;262
4;4;0;Chapéu do Sol;2326;2270;56;-574;-597;23
4;4;0;Cidade Baixa;15126;14239;887;-160;-1018;858
