scenario;levy;seed;requested_destination;receiving_destination;node_type;reroute_events;requested;fulfilled;unmet;reroute_traveler_distance;mean_reroute_distance_per_traveler;peak_receiving_load
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_48;Sarandi//pharmacy_50;pharmacy;103.0;153.0;153.0;0.0;50200.13725721587;328.1054722693848;10.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_5;Sarandi//pharmacy_10;pharmacy;123.0;262.0;262.0;0.0;109137.0955546833;416.5537998270355;8.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_5;Sarandi//pharmacy_16;pharmacy;202.0;433.0;433.0;0.0;78732.79659490852;181.83093901826447;10.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_5;Sarandi//pharmacy_28;pharmacy;54.0;118.0;118.0;0.0;59782.51941940685;506.6315205034479;12.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_5;Sarandi//pharmacy_29;pharmacy;65.0;140.0;140.0;0.0;83708.35598374248;597.9168284553034;12.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_5;Sarandi//pharmacy_40;pharmacy;57.0;124.0;124.0;0.0;99733.84349482035;804.3051894743577;6.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_51;Sarandi//pharmacy_52;pharmacy;57.0;80.0;80.0;0.0;29255.708907202912;365.6963613400364;2.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_59;Sarandi//pharmacy_27;pharmacy;54.0;54.0;54.0;0.0;24304.168183254897;450.0771885787944;20.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_59;Sarandi//pharmacy_28;pharmacy;84.0;88.0;88.0;0.0;18545.425584030014;210.7434725457956;36.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_59;Sarandi//pharmacy_29;pharmacy;65.0;69.0;69.0;0.0;26041.84159930081;377.4179941927654;44.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_6;Sarandi//pharmacy_27;pharmacy;57.0;111.0;111.0;0.0;113071.74092987654;1018.6643327015904;7.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_6;Sarandi//pharmacy_28;pharmacy;86.0;175.0;175.0;0.0;125711.0809817006;718.3490341811463;15.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_6;Sarandi//pharmacy_29;pharmacy;65.0;125.0;125.0;0.0;113121.12090052068;904.9689672041654;15.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_6;Sarandi//pharmacy_59;pharmacy;137.0;261.0;261.0;0.0;148554.5138080007;569.1743824061328;7.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_6;Sarandi//pharmacy_8;pharmacy;72.0;139.0;139.0;0.0;56560.307645152476;406.9086880946221;7.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_6;Sarandi//pharmacy_9;pharmacy;84.0;163.0;163.0;0.0;54098.62796256305;331.8934230832089;8.0
94_levy_on_flood_both_reroute;True;0;Sarandi//pharmacy_60;Sarandi//pharmacy_34;pharmacy;54.0;54.0;54.0;0.0;12925.03871665389;239.35256882692389;6.0
