Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
24;0;1;Bom Fim;11589;11587;2;-4;-6;2
24;0;1;Centro;39155;39154;1;1;0;1
24;0;1;Cidade Baixa;15380;15378;2;1;-1;2
24;0;1;Farroupilha;961;959;2;0;-2;2
24;0;1;Floresta;11596;11594;2;0;-2;2
24;0;1;Independência;8112;8110;2;0;-2;2
24;0;1;Menino Deus;31649;31647;2;-1;-3;2
24;0;1;Moinhos de Vento;11938;11936;2;1;-1;2
24;0;1;Praia de Belas;2282;2280;2;1;-1;2
24;0;1;Rio Branco;17532;17530;2;1;-1;2
24;0;1;Santa Cecília;5768;5766;2;0;-2;2
24;0;1;Santana;20724;20722;2;1;-1;2
25;1;1;Azenha;13801;13800;1;-2;-2;0
25;1;1;Bom Fim;11589;11587;2;0;0;0
25;1;1;Centro;39155;39154;1;0;0;0
25;1;1;Cidade Baixa;15380;15378;2;0;0;0
25;1;1;Farroupilha;961;959;2;0;0;0
25;1;1;Floresta;11596;11594;2;0;0;0
25;1;1;Independência;8112;8110;2;0;0;0
25;1;1;Menino Deus;31651;31647;4;2;0;2
25;1;1;Moinhos de Vento;11938;11936;2;0;0;0
25;1;1;Praia de Belas;2282;2280;2;0;0;0
25;1;1;Rio Branco;17532;17530;2;0;0;0
25;1;1;Santa Cecília;5768;5766;2;0;0;0
25;1;1;Santana;20724;20722;2;0;0;0
26;2;1;Azenha;13803;13802;1;2;2;0
26;2;1;Bom Fim;11587;11586;1;-2;-1;-1
26;2;1;Centro;39157;39154;3;2;0;2
26;2;1;Cidade Baixa;15378;15376;2;-2;-2;0
26;2;1;Farroupilha;962;960;2;1;1;0
26;2;1;Floresta;11596;11594;2;0;0;0
26;2;1;Independência;8112;8110;2;0;0;0
26;2;1;Menino Deus;31649;31647;2;-2;0;-2
26;2;1;Moinhos de Vento;11938;11936;2;0;0;0
26;2;1;Praia de Belas;2282;2280;2;0;0;0
26;2;1;Rio Branco;17533;17530;3;1;0;1
26;2;1;Santa Cecília;5767;5765;2;-1;-1;0
26;2;1;Santana;20725;20722;3;1;0;1
27;3;1;Azenha;13803;13803;0;0;1;-1
27;3;1;Bom Fim;11589;11588;1;2;2;0
