Regions;Independência//hospital;Santa Cecília//marketplace;Menino Deus//work;Santana//school;Floresta//gas_station;Bom Fim//home;Cidade Baixa//marketplace;Santana//pharmacy;Farroupilha//marketplace;Farroupilha//gas_station;Independência//shopping_mall;Centro//gas_station;Moinhos de Vento//school;Centro//pharmacy;Moinhos de Vento//gas_station;Bom Fim//gas_station;Menino Deus//home;Independência//pharmacy;Santana//marketplace;Independência//school;Azenha//hospital;Moinhos de Vento//marketplace;Santa Cecília//gas_station;Independência//gas_station;Menino Deus//school;Menino Deus//pharmacy;Menino Deus//marketplace;Rio Branco//pharmacy;Moinhos de Vento//hospital;Centro//hospital;Moinhos de Vento//work;Cidade Baixa//work;Praia de Belas//stadium;Farroupilha//school;Bom Fim//pharmacy;Praia de Belas//school;Santa Cecília//work;Independência//work;Centro//marketplace;Cidade Baixa//pharmacy;Farroupilha//home;Independência//marketplace;Rio Branco//gas_station;Floresta//marketplace;Santa Cecília//home;Santana//home;Centro//school;Farroupilha//work;Bom Fim//school;Praia de Belas//gas_station;Rio Branco//work;Santa Cecília//pharmacy;Praia de Belas//home;Farroupilha//pharmacy;Praia de Belas//marketplace;Bom Fim//work;Menino Deus//hospital;Santana//hospital;Praia de Belas//work;Floresta//home;Cidade Baixa//gas_station;Moinhos de Vento//home;Azenha//school;Cidade Baixa//school;Floresta//school;Floresta//work;Farroupilha//hospital;Moinhos de Vento//pharmacy;Azenha//pharmacy;Floresta//pharmacy;Azenha//shopping_mall;Moinhos de Vento//shopping_mall;Centro//work;Santa Cecília//hospital;Santana//gas_station;Centro//home;Rio Branco//school;Independência//home;Centro//shopping_mall;Azenha//work;Rio Branco//home;Praia de Belas//pharmacy;Cidade Baixa//home;Azenha//home;Bom Fim//marketplace;Rio Branco//hospital;Azenha//marketplace;Menino Deus//gas_station;Praia de Belas//shopping_mall;Santana//work;Santa Cecília//school;Azenha//gas_station;Rio Branco//marketplace
Independência//shopping_mall;0.0025847842227991547;0.013494660000570502;0.019202245197453567;0.014459340444458312;0.0021465078753519448;0.007146884955075052;0.009215466780810255;0.015783625876090147;0.004981530942484535;0.006054654827352271;0.0;0.009638563866659297;0.0046902273827245725;0.008861392498853584;0.007440775552769939;0.003956894995669115;0.017133501794743825;0.005001833676380131;0.016490539018644976;0.005493543206047386;0.017676352425097557;0.0062290738196277865;0.015746184815408674;0.003257889556404071;0.02052678759413865;0.017450513266103473;0.01729907186166267;0.011204262696993112;0.010044209168500516;0.00689818673659338;0.0050136792480644215;0.011152800338798223;0.017470798880978314;0.007897679944035483;0.003406897251372616;0.01787485786673111;0.011001508800221988;0.004034705705444327;0.008781921230332305;0.00922158388365453;0.007068508370947466;0.0044668074237999705;0.01087600705908643;0.006401338749829757;0.013754547988277173;0.011904186807707565;0.011924835802951821;0.004903300412089328;0.006046557071372112;0.020145481756126578;0.007744487917016156;0.014957137470070079;0.021504715777345543;0.008408530109029292;0.0162147445862528;0.0026153389905285646;0.01789741630735547;0.014680992496924044;0.01539323423410026;0.007094782727904301;0.011095929866747194;0.009008597707033501;0.014447949096623714;0.00978121098311003;0.006009311880252319;0.006039595503657532;0.007486718312623517;0.008096929067757414;0.01763370216766092;0.006232985973565145;0.017654928166700924;0.007076597358850686;0.004905179454420462;0.01656875599696712;0.013358966974118914;0.009293037331168883;0.013083414194900563;0.0034657471001967918;0.009225798752410688;0.013374030618929639;0.011131121103776703;0.015518760209818327;0.011760821649892521;0.016577831511132728;0.00618561042575514;0.010881320467902465;0.01418104370439356;0.01862849013557611;0.021274319638864697;0.011346741655222106;0.015164562621632172;0.01562227060771855;0.007918829496802513
Centro//gas_station;0.007202980604967543;0.015407309735358992;0.0141355242595348;0.013372056135723386;0.009982294427585251;0.009530537572664931;0.004856394117950708;0.014891596531737317;0.006303252771316978;0.006234249277750985;0.008218183604200268;0.0;0.012174411322576158;0.0016527319874141755;0.01448910330620466;0.01066265768825486;0.011880084615408735;0.011428285492326364;0.01594612247821857;0.009471386289691507;0.014871926961902282;0.01352915138596731;0.016624554959508864;0.007009983529566564;0.013847666705886988;0.011487085270325777;0.012944650304983235;0.016037367892914302;0.01654825228503857;0.0031124884341767506;0.011944177077282063;0.0067548270590668275;0.010836266500980067;0.006157447779581567;0.006792993708723648;0.010354462328404253;0.01350049637395547;0.007632084446129157;0.003465237256211302;0.003536455759453209;0.0065589448225695565;0.007071647908450527;0.01570038871101003;0.012685004573732955;0.015215122954719785;0.01254380194758149;0.002210295227310396;0.0068579680294673885;0.006467917590660356;0.012454340416210975;0.01314580872485768;0.01782428548253566;0.013110114418662739;0.005952508601251963;0.008598326447610084;0.00817069666943817;0.011642781153912828;0.014103533919537857;0.00797219208489122;0.01395524692077811;0.004839226853449392;0.014787876463202485;0.011943539763945006;0.004764326493199354;0.012260274896011008;0.013221740501328164;0.0071620532622934515;0.015111367700498094;0.014950517041395023;0.013507723605108737;0.015195847530988654;0.014127254273292388;0.004072768587003425;0.018072019359535226;0.014551705652783064;0.0036941373144430954;0.016815759636865185;0.00989071605213867;0.0031800726449924236;0.012158550856730977;0.014941834696896302;0.00812139807724804;0.0061537287342551365;0.013271679145939779;0.009561212918421364;0.014400376657309389;0.012826542308922143;0.012595505791608305;0.011862449775374992;0.012185083495518573;0.01708335886076191;0.012598865614898376;0.013022820589507439
Moinhos de Vento//school;0.005662849480663877;0.011428772681668926;0.019379212495119192;0.013943994055494464;0.0026887091665449103;0.007643558932313945;0.011797729699323675;0.01476596017280758;0.007662786652541359;0.008518973069805405;0.004272633259095422;0.01300727072063443;0.0;0.012344781567873773;0.002508976965739905;0.0028249482787527894;0.017861659447846744;0.003028714029079433;0.01507129359145517;0.005964959571910856;0.017158061743364213;0.0016806912092507502;0.013667583511712076;0.006135526802663128;0.021106626348448353;0.018392143980917982;0.01760480173784365;0.007521647265384675;0.004973566391417882;0.010538841481344253;0.001991489297024728;0.013121203731362751;0.018665304281079306;0.010147216993665619;0.00636535699415533;0.01931034204338027;0.009439485420148818;0.0061756350944302055;0.011753335357528068;0.012134935176565317;0.009233954667023363;0.006857118058758615;0.007326840458933217;0.004873120055008057;0.011915357195573099;0.011254910835387096;0.015004878468978878;0.007302269020574904;0.008402287531882335;0.021203039594414056;0.005050425188676886;0.011716432046502922;0.0225782925858493;0.01069467744010827;0.018010499439143412;0.004848173158214774;0.01885580371388887;0.013813607047586787;0.01729053608908306;0.003811657987083521;0.013624556548845;0.005169147145603156;0.014659246857334472;0.01235843809210562;0.004845960652421624;0.0026229965360078235;0.009339939243496036;0.003412553126513836;0.017065416326311027;0.0020452373296015996;0.016967180173009907;0.0022239382966332947;0.008733160293003589;0.013835298198444463;0.011833435780596922;0.012165277133725907;0.009745022145517633;0.003485239196516842;0.012214320263690752;0.013268509929992211;0.008440034124061356;0.017383067661479547;0.013937699964095187;0.016585975364185875;0.006604388096033512;0.008547086800474196;0.013894354957161513;0.019341099624589953;0.022772952915319607;0.010788148357257847;0.012556941967497869;0.015750397202801324;0.005477520412639397
Centro//pharmacy;0.006649308969625076;0.015244084557147479;0.014869962410161164;0.013719071654299423;0.008777659185805411;0.00949040788467559;0.005757375136386068;0.015144431914993518;0.006249980726831199;0.006401800636991086;0.007200390338889318;0.0015750450843240189;0.011011228072113329;0.0;0.013246281135888336;0.009878178281070496;0.012737891935410538;0.010665074841502526;0.016102107747495865;0.00917895233249011;0.015351576514551374;0.0122009939965518;0.016550529036709904;0.006590254595903525;0.014709378878817122;0.012418071048646954;0.013673618289785364;0.015326844646861173;0.015323339017334693;0.001727503666550162;0.01102852127045894;0.007697922912595398;0.011841624955899636;0.006677489054722942;0.006404154802080252;0.011425011846044487;0.0133385447982908;0.007325083348298313;0.004426242757257679;0.004586734315863146;0.006888728512842064;0.006881325348641215;0.015014226129758232;0.010995561362415892;0.01512959144852118;0.01269402449128609;0.003563468945008842;0.006762607976137325;0.006616979937001565;0.013429311536504625;0.012500016889671001;0.017369617899125937;0.014067745469564031;0.006585309844407743;0.009754826580146949;0.007578200496904669;0.012586411497587576;0.01435293899729947;0.009149692558777001;0.01236166323543343;0.0060266278938037625;0.013954473073579313;0.012521262888340125;0.005772634351494144;0.010585019268898285;0.01175024020562692;0.007497522660265244;0.013656861280376732;0.015413028543348948;0.012116235191523184;0.015621351443213251;0.012941422374019834;0.0032581447089464993;0.01782395080641433;0.014537700010004328;0.004741689307530714;0.01626989620191281;0.009186549477023307;0.004269055392515944;0.012571121831354254;0.014493079434837937;0.009291132829156267;0.007250942233185415;0.013880984721008145;0.009365349273844222;0.014030863075263824;0.013230082847745284;0.013478622088021286;0.01286194285144541;0.012320247335564633;0.016828028727120532;0.013207828133127025;0.012441187783128903
Moinhos de Vento//gas_station;0.007198022214737217;0.010340307604343344;0.018627403185875243;0.013337609372349806;0.004635978302893097;0.008188323070002283;0.012557671709989157;0.013861206728925183;0.008858273705684568;0.009559748916027502;0.00610333522138085;0.013938852360861493;0.002259144315070524;0.013371770690526716;0.0;0.00415243244238243;0.01745165020710382;0.0038648120593653412;0.0139538759628021;0.006806795794796869;0.016276697135103393;0.0015464628354927886;0.012354006342781955;0.007568809362539768;0.02040054678412314;0.01802899373439034;0.017040609791487287;0.005938547066022014;0.002331120546880009;0.01174854674847938;0.002905619134643738;0.013562568711190015;0.018383690042192535;0.010953714818789963;0.007783399970275497;0.019078835113503778;0.008840451195110288;0.00744651171293594;0.01264063208645714;0.012973614494065465;0.010110114920879728;0.008084988785934702;0.005866403163573736;0.005423807586023048;0.010890745815709226;0.010860239754868746;0.01569690747884477;0.008472458005275635;0.00942646126232176;0.020687952504866353;0.004648622842241214;0.009957124194610424;0.021977296167125765;0.011459340319618792;0.018011925239550107;0.006377767244623173;0.01846549177968321;0.013063023896479009;0.017382334032829096;0.0036849859549133663;0.014218996546184205;0.0038682908081498625;0.014297071602804138;0.013070031632448754;0.005564218370197859;0.0029858752640728138;0.010108916694241368;0.0018414998215561494;0.016169447219844216;0.0020699934736452858;0.0160262306863648;0.0004907334994246289;0.010112391826760598;0.012168467257221241;0.01097138293498946;0.012988331094071586;0.008123460108027357;0.00489815217105725;0.01307105792146528;0.01290109089170551;0.007371383777442278;0.01745562266316613;0.014385201958039436;0.01597735138179101;0.007301075624112706;0.007667284447722169;0.013391490744318306;0.018815358744103044;0.022334539483555644;0.010486083370355472;0.011071697505675859;0.015260682495516644;0.005118005538415414
Bom Fim//gas_station;0.004396766818926139;0.010993610273119538;0.01968981571466684;0.013350253020466633;0.0040486684083309975;0.005733114925101964;0.011121159732368454;0.014443810173137277;0.0062754809836401216;0.007154488738620306;0.004287139234830932;0.01354924262108245;0.003359865132575737;0.01317151878822492;0.0054848735408482095;0.0;0.017896800592108818;0.001135134318279869;0.014931666064043522;0.003735811803804207;0.01713375508619983;0.005300705794783327;0.013585414102419651;0.004728106063346406;0.021764411413040124;0.018554215149852813;0.01757938469591227;0.007852237119087994;0.007594910440646075;0.01128124217861174;0.0017133340145852756;0.01244876278693037;0.018926407846725238;0.0089841595983425;0.005015481575381325;0.01976856790735576;0.00842244936933192;0.004380170121120247;0.011335925298697968;0.011758961321576167;0.007871058936214998;0.005229335225375644;0.007498175740948017;0.008528458121854723;0.011440414205862979;0.010215005421160533;0.01563654712525175;0.005729064975486551;0.006971026492463631;0.021957956033878775;0.004127244830839091;0.012093924521450982;0.023626380909545948;0.009651651344702078;0.018316230656168324;0.0031792090876944434;0.019112926611778127;0.013284514288909826;0.017480097355453236;0.007805977076820408;0.01331861855864309;0.005548007684771259;0.014089115509457873;0.011799799655115127;0.008337506029233102;0.006380982833046866;0.007897911106558422;0.007259212113084947;0.017033864787459073;0.005792224538341423;0.016942081820527373;0.004884317791359754;0.008853375619636283;0.014142571867797098;0.011201433754958771;0.011763291789975943;0.009966158022398025;0.0010220374894501887;0.011922780537667267;0.012478314956495212;0.007966651139351598;0.01757900126311807;0.013516949950299204;0.0163877603504343;0.004496009578089552;0.007831835027988739;0.013246923476004539;0.019664282409622633;0.02402051193880827;0.009639823787443762;0.012604964889795917;0.01538835083779947;0.004380307155282845
Menino Deus//home;0.013325725471377637;0.011603472971699183;0.0024407282157617345;0.006479913453158586;0.017297024201450583;0.010351612579413628;0.008215846846853383;0.007549890024430549;0.011158943374731672;0.010180779337396528;0.015692600178989873;0.01276159033396217;0.017958450472223053;0.014357944434038959;0.019486608301435535;0.015129030960191744;0.0;0.015200473789546752;0.008737685161994605;0.011977679769718136;0.0051068223881122286;0.01960940115247708;0.011113419524911359;0.012708987588154455;0.0032959521478782314;0.0012281859593962932;0.0018250267026715308;0.01627986861323503;0.020313772276215735;0.014930404479306781;0.016321476374150976;0.005933876801948994;0.0025112206742612287;0.008559259790238041;0.01257775989204792;0.004140758663725373;0.01124779324879173;0.012133434774401841;0.009546299462853205;0.009272733467578325;0.009227277490354588;0.01162108321780246;0.015972328638275423;0.021496720317706115;0.010868128798818344;0.008486958378449403;0.011641833023384564;0.011205697790287327;0.010162603726529518;0.004428291195939412;0.014876144964296895;0.014861207227599607;0.00601826686430517;0.008196581686548694;0.0050518170104106325;0.013592789575810268;0.0016852830250276881;0.007505878304555798;0.005204232869249111;0.02156275572701986;0.007571206198699594;0.016747377502042315;0.004159829823522691;0.007996281998464307;0.02116995867307003;0.020385539432786922;0.00884911725484898;0.02122681647941039;0.005312823748820767;0.02001081853100453;0.00577269650133051;0.018939582734173066;0.01397788538925242;0.013164620556456832;0.010099005393246145;0.009102729816298364;0.015252705597468873;0.01447406971952485;0.00959515859462409;0.005962586232157813;0.01387883913759636;0.005075694240771296;0.006186932539609674;0.0033990971008680177;0.011368557570131837;0.013107819906980504;0.005923552853337501;0.0015458381470279023;0.008068393995989933;0.008649288617165863;0.012885709724069801;0.0035239524218640137;0.014387179874282001
Independência//pharmacy;0.0053410750873574015;0.010101389878665849;0.019474123425107088;0.012888888433807599;0.0049621175630302754;0.005689204613052033;0.011651149978529512;0.013847137874881664;0.0069576308314372205;0.007725555078782185;0.005375065340344682;0.014403633840758753;0.0035728193022781947;0.014104715866521098;0.005063302353099029;0.0011258711550769804;0.017834578560021762;0.0;0.01423143767832456;0.003856321055671079;0.01669481972094251;0.005308966571404536;0.012711145598238445;0.005587142125952677;0.021692313985200797;0.01856465282180858;0.017384995274816243;0.006666746581207566;0.006779709665094701;0.012269402759988144;0.0013302928700532814;0.012767418091190606;0.0190216406595011;0.009430163280745068;0.0058680654020095025;0.01995218414438068;0.007642070369725593;0.005062317574292666;0.011999651198709247;0.012402163584924112;0.008318597752543216;0.005897855631030672;0.006319984203012451;0.00909566082253596;0.010607207114417786;0.009705885920781502;0.016391831743753454;0.006359488515985813;0.0075152733898272185;0.02204102778889555;0.0030087392959408875;0.010974480894796483;0.023735898621700537;0.010097748009117329;0.01860731070971306;0.0041114372221432065;0.019133694275740732;0.012722394401488308;0.017797980119854985;0.00806887728066301;0.013828852716130944;0.004396541887349113;0.013846561224367043;0.012325640518522762;0.008960710122253369;0.006666318507026477;0.008241104081996062;0.007089749771785899;0.016580059666164958;0.005904950812298123;0.016454099362407038;0.004429837060347401;0.00984158771806677;0.013129817698793263;0.010447339082019507;0.012391881086037145;0.008819229887228889;0.0019557747207129563;0.012593375994401143;0.012135472146822429;0.006908073889814973;0.017886392859166003;0.013905960838951365;0.016096084558060976;0.004507670290556029;0.006847616521040931;0.012852079542181904;0.019612425424896697;0.02428292476036405;0.009158606189120459;0.011605502902763243;0.015126502855993918;0.0033180013914829495
Santana//marketplace;0.013255213958662965;0.004375463426113181;0.008223919346511923;0.0028953901588520165;0.016003709488113315;0.008674395907388936;0.012058629928789822;0.0012862991400610342;0.011961810337028669;0.011351592753457452;0.015224184263808801;0.017265961392314042;0.015273831366539778;0.018294807384341156;0.015705255966499635;0.012723142344154219;0.008807381263259315;0.012226255121109883;0.0;0.01016215610819698;0.004138338711152373;0.016580238959481436;0.0027227569982749937;0.012779026945958848;0.011286918231820776;0.010033016259094828;0.007129297239068594;0.010146878670395897;0.015421863780175344;0.017894105567374436;0.013261894172478632;0.010458414441129358;0.011246022288701729;0.010708505720062409;0.012811821290669864;0.012840066360577574;0.0057662128326185095;0.011770990148708343;0.013525126353347298;0.013511269802413585;0.010580595487645488;0.01174657451594572;0.009971945542009385;0.01998869850982777;0.00360185827340632;0.004254160844603127;0.01729419307841616;0.011572628064094237;0.011151552511903267;0.013202809237920124;0.01047958809296171;0.007011849157753042;0.014769776604963926;0.01084041388595011;0.013160733300751763;0.012827058419728058;0.010505546890907035;0.001995097749981756;0.012951105854571899;0.019112349526149663;0.012832375347701914;0.011695838931709593;0.005187698246080787;0.012292989408284112;0.019824514953961637;0.017925306724225345;0.00988079430730774;0.017760756009802203;0.003915559910175818;0.017170592615515606;0.003487097632555395;0.015196940102565693;0.01608149489623474;0.004659351584735739;0.0033584956044839273;0.01335500842971232;0.00819367955734185;0.012524308922454142;0.013897288878211865;0.004175736567677513;0.0077521528334631405;0.012888060919623122;0.011613117288698117;0.0054054906970957;0.009513602183004864;0.007203039728307955;0.003566223212287827;0.010036938141648213;0.01692708044366072;0.0047662568540327585;0.004803978909849198;0.005328728335941666;0.009958801843450764
Independência//school;0.004597793076619199;0.010232421407355757;0.01843612787173412;0.011449494633926137;0.00807445365004562;0.002347500263313515;0.009460914848518645;0.012957939859519419;0.004652937077884425;0.005087196168681514;0.006874162191769802;0.013900079035765818;0.008193567123695655;0.014135340599799914;0.010383910415678987;0.004314586272274563;0.016364063372121145;0.004490409129898211;0.013773804426380654;0.0;0.01569601785051665;0.0104291605536827;0.012913961737211582;0.004242058513778459;0.0208396206398197;0.01715907387185275;0.01599898200563783;0.009656393647510747;0.01216628438565463;0.012522469534424516;0.005976566854276591;0.010441453309518959;0.01766122518731134;0.006726011755297389;0.004446994073647061;0.01875157952025078;0.007090350335196527;0.0029044188027087707;0.01023321959974413;0.010633679065443819;0.005453969172251739;0.003548656273003537;0.009157596728482336;0.013743134063178791;0.010440059793767631;0.008064788669178102;0.015721804148407213;0.003839833307802626;0.004778190489978558;0.021176002462458838;0.005595346746113713;0.012783603467895477;0.02314883886817909;0.007496830578272987;0.017239027435189656;0.0036809779082784817;0.01781442533795494;0.011583627124300389;0.016315816176527498;0.013265455018542874;0.011953992315595645;0.008249067239708417;0.012013479881899738;0.010235223929723617;0.01342491423125278;0.011626787970356978;0.005204506405621084;0.012646352245080402;0.015603883041888904;0.011002914134711295;0.015552987283758568;0.009648167635411554;0.0096459606258298;0.014190024544120973;0.009874395905674455;0.010576980688995857;0.010926956689488135;0.003543096442275536;0.010944877684430084;0.01027967531865144;0.008204066202597542;0.0164098491886565;0.011844223336121788;0.014683319133261333;0.0009352127213551741;0.007567885562032251;0.011222958209574816;0.018414535849933474;0.023852961811017696;0.007369582996166598;0.012483568325173108;0.013515819180829829;0.005287566830572336
Azenha//hospital;0.013777320696390333;0.007890298851142341;0.00402966481522953;0.0032435532589994228;0.017163922873209756;0.009669397948222264;0.010685466658037176;0.003204318011554944;0.012007732953542547;0.011181318576069259;0.015993702981365175;0.015781929837914002;0.01704209108119326;0.017094456166696165;0.017954513329624732;0.014308557940344994;0.005044967268992672;0.01405670745971598;0.004055862543325659;0.011349549630702182;0.0;0.018514681587978588;0.006690828940873039;0.013214491285487484;0.007067362590566607;0.006249112370371299;0.00325318135466388;0.013324771821577193;0.01813177655927513;0.017142529030717696;0.015158764637536556;0.008629092499653202;0.00752545121746763;0.010016701231878991;0.013171883094336218;0.009134670489380922;0.00847412721745886;0.012358792559617844;0.012173830274455556;0.012039252297287173;0.010258731348330602;0.012100995113098211;0.013092544066921246;0.021286799153373743;0.007092885499563859;0.00597772488561154;0.01526287846835172;0.011801217301410661;0.011053105547155448;0.00912529607613487;0.012905954260942386;0.010815010242556372;0.010611404630228133;0.009926220291833536;0.009842646628855875;0.013655937426752071;0.006647595121569437;0.0037488470053274304;0.009819936888891287;0.02081461002813429;0.010856180110681828;0.014439759353397941;0.0031797796400109928;0.010726679853748986;0.02105058499708223;0.019624804967522263;0.009644831742070314;0.019889331447399825;0.00022364151828635023;0.01902855636652584;0.000685944925628837;0.017424941620917976;0.015690360013850203;0.00862235383162525;0.006530965739708274;0.011869161922140848;0.011722289070108602;0.013892612449866565;0.01241306334393354;0.003919255738809622;0.010880432734815277;0.009722707792810497;0.009485602704287686;0.0018670054894492042;0.01067351508054141;0.010209680488652053;0.003246007419266529;0.006007006556706681;0.012948031113661643;0.006389802858205866;0.008681541760525754;0.0024239918673193044;0.01238260155254244
Moinhos de Vento//marketplace;0.006559347780948882;0.011281418950505922;0.01888383158917505;0.01386409998474332;0.0034564266042326985;0.00832511673534173;0.01211702198063215;0.014525956201400727;0.00839646250933316;0.009175962835834273;0.005107998656618244;0.013011709026444298;0.00151291143814629;0.012313129381298435;0.0015460294583013296;0.004011879997510677;0.017556698551708553;0.004051191620804379;0.014727156498802064;0.006834542048060965;0.016779815046713834;0.0;0.013305844756236975;0.00700455852706495;0.02048436808029552;0.01805041296998151;0.017287358982515294;0.007240598541903701;0.0038381030553692255;0.010638530796403927;0.003043130295023948;0.013324233414722761;0.018308633636768348;0.010645922206060275;0.007207806692204371;0.018895349886719797;0.009613047181228322;0.0070696745540598386;0.01204036931073235;0.012387682154983759;0.009824814788500096;0.007679882698071859;0.007126440142994033;0.003906526366460739;0.011775448921557137;0.011414027157458847;0.014868531638518312;0.008081354552601132;0.009073574958086547;0.020595136320886977;0.005485941445034176;0.011196083108581055;0.021836086246357408;0.011137808877455444;0.017723269785885676;0.005860558623409006;0.018470547675527915;0.013688831000020184;0.017074075326721734;0.0023511676613347434;0.013756275870214222;0.005109123238860414;0.014608177291190037;0.012619695845869663;0.004026580050849156;0.0014816350793791185;0.009918594131426754;0.0015776651697868255;0.01668821803855982;0.0005835049013017768;0.01658066205016166;0.0016609913816408672;0.009118342159163507;0.013284756814175534;0.011771425811243647;0.012419889712116994;0.00937473949996547;0.004641692789572739;0.012447462365591409;0.013311104667974184;0.008427311883351838;0.017158053904065412;0.014055248673941947;0.016330652287085225;0.007395562491458415;0.008627655662225306;0.013852687514209535;0.01889487057578603;0.022006615761077646;0.011008529985013173;0.012157894876056377;0.015587127247924012;0.005922813034466609
Santa Cecília//gas_station;0.012659183939052672;0.0022433854522990646;0.010694239451935192;0.004682930866174568;0.01476048866669878;0.008229509565661394;0.012795284503494328;0.0035974169499834677;0.01180614185443535;0.011398898537898466;0.01430882096032789;0.01771801327842623;0.013633850337782867;0.01850914332267109;0.013686339398557434;0.01139431766222239;0.011026239935900147;0.010748768183520984;0.0026800210660579103;0.009378227635662352;0.006719733616958824;0.01474496209433625;0.0;0.01228311776344217;0.013663480600999128;0.012201533154736028;0.009484792401537587;0.007720117751088235;0.013079562773811388;0.01784066343024406;0.011655879183278407;0.011597602326928856;0.013324490907737591;0.011155772870844809;0.012365538871639627;0.014837948862187693;0.004344109282863865;0.011258616800948407;0.014134136277979497;0.014194815300817525;0.010806796620577052;0.011400125835258493;0.007604881471085068;0.018432182117792115;0.0018126927998899799;0.004351778332627576;0.01808562670134098;0.011329764258495231;0.011171420498469847;0.015408671260630941;0.008666948793088361;0.004240962158305684;0.016973822861411022;0.011411311199471813;0.014926847117029962;0.01204859596036111;0.01269068085549944;0.0036217435964689083;0.014624646012464385;0.017315301239147842;0.013863769151612053;0.009529439033722427;0.007120709913360563;0.01312530476839947;0.018326098084024117;0.016188826653761066;0.010131005289080315;0.015726436174542304;0.006505029422603521;0.015359548142964537;0.006098329558989284;0.013221061784187393;0.015901402995115325;0.0020365727947169363;0.0022770344859204517;0.014058301512445972;0.0055820463775671895;0.011375158754622035;0.014560752679547824;0.0056480349906467605;0.005558664138346758;0.014583852465138313;0.012820734907397104;0.0077740390001688016;0.008828668535044158;0.005197777366133242;0.005324676434198553;0.012335166012645494;0.01893002974864347;0.0047372466311374085;0.0020642104728960677;0.00753182684638162;0.008195349343481003
