Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
27;3;1;Azenha;13834;13721;113;14;7;7
27;3;1;Bom Fim;11474;11474;0;3;3;0
27;3;1;Centro;39263;39108;155;2;3;-1
27;3;1;Cidade Baixa;15287;15287;0;3;3;0
27;3;1;Farroupilha;962;869;93;4;3;1
27;3;1;Floresta;11518;11518;0;1;1;0
27;3;1;Independência;8133;8030;103;9;3;6
27;3;1;Menino Deus;31728;31588;140;-23;1;-24
27;3;1;Moinhos de Vento;11978;11876;102;2;2;0
27;3;1;Praia de Belas;2210;2210;0;3;3;0
27;3;1;Rio Branco;17568;17449;119;-10;0;-10
27;3;1;Santa Cecília;5767;5679;88;4;6;-2
27;3;1;Santana;20767;20641;126;-12;0;-12
28;4;1;Azenha;13867;13650;217;33;-71;104
28;4;1;Bom Fim;11370;11370;0;-104;-104;0
28;4;1;Centro;39350;39064;286;87;-44;131
28;4;1;Cidade Baixa;15204;15204;0;-83;-83;0
28;4;1;Farroupilha;972;788;184;10;-81;91
28;4;1;Floresta;11445;11445;0;-73;-73;0
28;4;1;Independência;8159;7959;200;26;-71;97
28;4;1;Menino Deus;31765;31529;236;37;-59;96
28;4;1;Moinhos de Vento;12007;11817;190;29;-59;88
28;4;1;Praia de Belas;2149;2149;0;-61;-61;0
28;4;1;Rio Branco;17615;17378;237;47;-71;118
28;4;1;Santa Cecília;5778;5601;177;11;-78;89
28;4;1;Santana;20808;20569;239;41;-72;113
29;5;1;Azenha;13849;13639;210;-18;-11;-7
29;5;1;Bom Fim;11363;11363;0;-7;-7;0
29;5;1;Centro;39353;39060;293;3;-4;7
29;5;1;Cidade Baixa;15196;15196;0;-8;-8;0
29;5;1;Farroupilha;967;781;186;-5;-7;2
29;5;1;Floresta;11440;11440;0;-5;-5;0
29;5;1;Independência;8162;7954;208;3;-5;8
29;5;1;Menino Deus;31816;31527;289;51;-2;53
29;5;1;Moinhos de Vento;12020;11816;204;13;-1;14
29;5;1;Praia de Belas;2141;2141;0;-8;-8;0
29;5;1;Rio Branco;17600;17371;229;-15;-7;-8
29;5;1;Santa Cecília;5779;5597;182;1;-4;5
29;5;1;Santana;20803;20564;239;-5;-5;0
30;6;1;Azenha;13847;13652;195;-2;13;-15
30;6;1;Bom Fim;11376;11376;0;13;13;0
30;6;1;Centro;39321;39066;255;-32;6;-38
30;6;1;Cidade Baixa;15211;15211;0;15;15;0
30;6;1;Farroupilha;981;794;187;14;13;1
30;6;1;Floresta;11451;11451;0;11;11;0
30;6;1;Independência;8159;7965;194;-3;11;-14
30;6;1;Menino Deus;31782;31536;246;-34;9;-43
30;6;1;Moinhos de Vento;12011;11822;189;-9;6;-15
30;6;1;Praia de Belas;2153;2153;0;12;12;0
30;6;1;Rio Branco;17613;17384;229;13;13;0
30;6;1;Santa Cecília;5782;5607;175;3;10;-7
30;6;1;Santana;20802;20575;227;-1;11;-12
31;7;1;Azenha;13863;13635;228;16;-17;33
31;7;1;Bom Fim;11352;11352;0;-24;-24;0
31;7;1;Centro;39353;39055;298;32;-11;43
31;7;1;Cidade Baixa;15191;15191;0;-20;-20;0
31;7;1;Farroupilha;966;777;189;-15;-17;2
31;7;1;Floresta;11435;11435;0;-16;-16;0
31;7;1;Independência;8165;7950;215;6;-15;21
31;7;1;Menino Deus;31802;31522;280;20;-14;34
31;7;1;Moinhos de Vento;12020;11810;210;9;-12;21
31;7;1;Praia de Belas;2138;2138;0;-15;-15;0
31;7;1;Rio Branco;17609;17367;242;-4;-17;13
31;7;1;Santa Cecília;5775;5591;184;-7;-16;9
31;7;1;Santana;20820;20562;258;18;-13;31
32;8;1;Azenha;13884;13536;348;21;-99;120
32;8;1;Bom Fim;11223;11223;0;-129;-129;0
32;8;1;Centro;39501;38998;503;148;-57;205
32;8;1;Cidade Baixa;15079;15079;0;-112;-112;0
32;8;1;Farroupilha;951;670;281;-15;-107;92
32;8;1;Floresta;11343;11343;0;-92;-92;0
32;8;1;Independência;8176;7854;322;11;-96;107
32;8;1;Menino Deus;31922;31451;471;120;-71;191
32;8;1;Moinhos de Vento;12064;11737;327;44;-73;117
32;8;1;Praia de Belas;2050;2050;0;-88;-88;0
32;8;1;Rio Branco;17670;17276;394;61;-91;152
32;8;1;Santa Cecília;5785;5492;293;10;-99;109
32;8;1;Santana;20841;20467;374;21;-95;116
33;9;1;Azenha;13876;13533;343;-8;-3;-5
33;9;1;Bom Fim;11217;11217;0;-6;-6;0
33;9;1;Centro;39490;38997;493;-11;-1;-10
33;9;1;Cidade Baixa;15079;15079;0;0;0;0
33;9;1;Farroupilha;949;665;284;-2;-5;3
33;9;1;Floresta;11340;11340;0;-3;-3;0
33;9;1;Independência;8181;7853;328;5;-1;6
33;9;1;Menino Deus;31891;31448;443;-31;-3;-28
33;9;1;Moinhos de Vento;12046;11734;312;-18;-3;-15
33;9;1;Praia de Belas;2050;2050;0;0;0;0
33;9;1;Rio Branco;17692;17275;417;22;-1;23
33;9;1;Santa Cecília;5781;5484;297;-4;-8;4
33;9;1;Santana;20897;20470;427;56;3;53
34;10;1;Azenha;13859;13519;340;-17;-14;-3
34;10;1;Bom Fim;11209;11209;0;-8;-8;0
34;10;1;Centro;39478;38991;487;-12;-6;-6
34;10;1;Cidade Baixa;15070;15070;0;-9;-9;0
34;10;1;Farroupilha;946;658;288;-3;-7;4
34;10;1;Floresta;11333;11333;0;-7;-7;0
34;10;1;Independência;8183;7846;337;2;-7;9
34;10;1;Menino Deus;31935;31447;488;44;-1;45
34;10;1;Moinhos de Vento;12070;11731;339;24;-3;27
34;10;1;Praia de Belas;2040;2040;0;-10;-10;0
34;10;1;Rio Branco;17668;17265;403;-24;-10;-14
34;10;1;Santa Cecília;5785;5477;308;4;-7;11
