"node_name","lat","long","water_level"
"Bom Jesus//work_3",-30.041380156388172,-51.16806822331502,""
"Bom Jesus//school_3",-30.042102415023706,-51.16869334658361,""
"Bom Jesus//home_4",-30.044885520782067,-51.167796484034746,""
"Bom Jesus//work_4",-30.04602752072059,-51.165101256795175,""
"Bom Jesus//school_4",-30.04615115464788,-51.168318834263495,""
"Bom Jesus//home_5",-30.0443904567773,-51.16653938030184,""
"Bom Jesus//work_5",-30.04422321424487,-51.166825288164674,""
"Bom Jesus//school_5",-30.044210680958145,-51.16645753495656,""
"Bom Jesus//home_6",-30.041863714442826,-51.164816151808665,""
"Bom Jesus//work_6",-30.042723456390224,-51.16498543741245,""
"Bom Jesus//school_6",-30.04063613730237,-51.16490916553416,""
"Bom Jesus//home_7",-30.042169464935593,-51.16422881320467,""
"Bom Jesus//work_7",-30.04100035724836,-51.1632900530172,""
"Bom Jesus//school_7",-30.04245675004691,-51.16460818572822,""
"Bom Jesus//home_8",-30.0436517185398,-51.16191090216469,""
"Bom Jesus//work_8",-30.044175050731994,-51.16202695581422,""
"Bom Jesus//school_8",-30.04278841786711,-51.162945770240036,""
"Bom Jesus//home_9",-30.044148663067904,-51.16258713589135,""
"Bom Jesus//work_9",-30.04657800985042,-51.164644640963516,""
"Bom Jesus//school_9",-30.04676845274088,-51.16330297555591,""
"Bom Jesus//home_10",-30.045824273562552,-51.15820541025555,""
"Bom Jesus//work_10",-30.045569049219214,-51.157966351329854,""
"Bom Jesus//school_10",-30.045720754493612,-51.15821691529463,""
"Bom Jesus//home_11",-30.045368075993224,-51.1597938329729,""
"Bom Jesus//work_11",-30.04534706626247,-51.159006381948146,""
"Bom Jesus//school_11",-30.045028103967216,-51.160849865043055,""
"Bom Jesus//home_12",-30.043285844997726,-51.15948491794931,""
"Bom Jesus//work_12",-30.043732483322472,-51.160036465262145,""
"Bom Jesus//school_12",-30.042880840995114,-51.15724064491779,""
"Bom Jesus//home_13",-30.04158871696657,-51.159352739903234,""
"Bom Jesus//work_13",-30.041433874634876,-51.16064055438112,""
"Bom Jesus//school_13",-30.041318799254416,-51.15775262210975,""
"Bom Jesus//home_14",-30.04199475277472,-51.15331448480499,""
"Bom Jesus//work_14",-30.042118971034004,-51.15442695401519,""
"Bom Jesus//school_14",-30.04224786473603,-51.15509351824614,""
"Bom Jesus//home_15",-30.044331013598253,-51.15727844442606,""
"Bom Jesus//work_15",-30.043412412988726,-51.15523186370878,""
"Bom Jesus//school_15",-30.045176681027886,-51.157580647175024,""
"Bom Jesus//home_16",-30.042873096356416,-51.15256177886066,""
"Bom Jesus//work_16",-30.041621171037782,-51.15042438973518,""
"Bom Jesus//school_16",-30.04219834050172,-51.151831157013156,""
"Bom Jesus//home_17",-30.044115746416377,-51.15174657541549,""
"Bom Jesus//work_17",-30.04442386599138,-51.15059707510091,""
"Bom Jesus//school_17",-30.04396085766731,-51.152752619137594,""
"Bom Jesus//home_18",-30.04456300477449,-51.152204022544694,""
"Bom Jesus//work_18",-30.045596926315042,-51.151209994977584,""
"Bom Jesus//school_18",-30.04597830113849,-51.15077923702713,""
"Bom Jesus//home_19",-30.04810889651526,-51.15050745128349,""
"Bom Jesus//work_19",-30.04687018417374,-51.15038222632881,""
"Bom Jesus//school_19",-30.04862847146499,-51.15080483839366,""
"Bom Jesus//home_20",-30.048208925002804,-51.15130032093633,""
"Bom Jesus//work_20",-30.04691691543965,-51.151189842592395,""
"Bom Jesus//school_20",-30.049059441687906,-51.15134573747014,""
"Bom Jesus//home_21",-30.04899573091707,-51.15280197678456,""
"Bom Jesus//work_21",-30.04806106434859,-51.15175607888336,""
"Bom Jesus//school_21",-30.049450802003424,-51.153030680979704,""
"Bom Jesus//home_22",-30.04671080727658,-51.152245042860706,""
"Bom Jesus//work_22",-30.046093875310287,-51.15177754237966,""
"Bom Jesus//school_22",-30.04779314703097,-51.15203959196181,""
"Bom Jesus//home_23",-30.04543563828747,-51.153158654532206,""
"Bom Jesus//work_23",-30.045808947567245,-51.15318643809847,""
"Bom Jesus//school_23",-30.045870398422526,-51.153598558963935,""
"Bom Jesus//home_24",-30.04789840894526,-51.15468945389519,""
"Bom Jesus//work_24",-30.04965421913012,-51.154420701847336,""
"Bom Jesus//school_24",-30.04942850978229,-51.156274872098344,""
"Bom Jesus//home_25",-30.049441386845857,-51.157482169375115,""
"Bom Jesus//work_25",-30.049865292020147,-51.1557005778761,""
"Bom Jesus//school_25",-30.049954005172943,-51.155897288899766,""
"Bom Jesus//home_26",-30.046962491965775,-51.15564922838476,""
"Bom Jesus//work_26",-30.04608712203558,-51.15573116733455,""
"Bom Jesus//school_26",-30.04512118955645,-51.15440774909463,""
"Bom Jesus//home_27",-30.048077098428532,-51.1612170312567,""
"Bom Jesus//work_27",-30.046955939128793,-51.16010582550669,""
"Bom Jesus//school_27",-30.047819953095594,-51.16140712847248,""
"Bom Jesus//home_28",-30.047870799120783,-51.15862909860092,""
"Bom Jesus//work_28",-30.047800739968412,-51.158944625348845,""
"Bom Jesus//school_28",-30.048197214168642,-51.15742498077089,""
"Bom Jesus//home_29",-30.04828648006424,-51.15902439823494,""
"Bom Jesus//work_29",-30.050783914376716,-51.1591250718219,""
"Bom Jesus//school_29",-30.04956030463674,-51.158232058121314,""
"Bom Jesus//home_30",-30.049651549826493,-51.16099795825974,""
"Bom Jesus//work_30",-30.04952081297441,-51.16147581998553,""
"Bom Jesus//school_30",-30.049010466737,-51.16059991723073,""
"Bom Jesus//home_31",-30.050015397118628,-51.16099856743913,""
"Bom Jesus//work_31",-30.05062455107059,-51.16207415282941,""
"Bom Jesus//school_31",-30.049888462004738,-51.1602430502268,""
"Bom Jesus//home_32",-30.050849555817805,-51.162816531680505,""
"Bom Jesus//work_32",-30.050740594083297,-51.16241723107836,""
"Bom Jesus//school_32",-30.050915844809722,-51.161638559539924,""
"Bom Jesus//home_33",-30.0481912073294,-51.16218170108673,""
"Bom Jesus//work_33",-30.048411893836416,-51.16380155267803,""
"Bom Jesus//school_33",-30.04885212050895,-51.1642025742307,""
"Bom Jesus//home_34",-30.048231729980106,-51.16350611486473,""
"Bom Jesus//work_34",-30.046519391267918,-51.16219215113282,""
"Bom Jesus//school_34",-30.04731558985065,-51.16229522106352,""
"Bom Jesus//home_35",-30.050157062474156,-51.151804563832414,""
"Bom Jesus//work_35",-30.05063197461894,-51.151159577850656,""
"Bom Jesus//school_35",-30.050416468536337,-51.15078056905827,""
"Bom Jesus//home_36",-30.04420297286032,-51.16076167418092,""
"Bom Jesus//work_36",-30.04486003139657,-51.15942961133092,""
"Bom Jesus//school_36",-30.044748995578225,-51.16016709549541,""
"Bom Jesus//home_37",-30.04717453628601,-51.155433448862105,""
"Bom Jesus//work_37",-30.04710194383017,-51.15700837691121,""
"Bom Jesus//school_37",-30.046406650321664,-51.15792149927277,""
"Bom Jesus//home_38",-30.050558942169527,-51.156252590501325,""
"Bom Jesus//work_38",-30.05052373806793,-51.155245007226775,""
"Bom Jesus//school_38",-30.050300253625906,-51.15843849347863,""
"Bom Jesus//home_39",-30.04892877670228,-51.150217918209755,""
"Bom Jesus//work_39",-30.0505710242853,-51.14989344903748,""
"Bom Jesus//school_39",-30.05111158793506,-51.15028928288926,""
"Bom Jesus//home_40",-30.051669723439364,-51.163033443412715,""
"Bom Jesus//work_40",-30.05202040440164,-51.162019777174926,""
"Bom Jesus//school_40",-30.051333768879793,-51.16397793185877,""
"Bom Jesus//home_41",-30.051140470693745,-51.16070190748267,""
"Bom Jesus//work_41",-30.04938681053393,-51.15924326664803,""
"Bom Jesus//school_41",-30.05044723193926,-51.159264340028955,""
"Bom Jesus//home_42",-30.04943712376587,-51.16176748470113,""
"Bom Jesus//work_42",-30.049215933999143,-51.16158440823468,""
"Bom Jesus//school_42",-30.049409713547817,-51.16204225896232,""
"Bom Jesus//home_43",-30.04897518071349,-51.16460318846081,""
"Bom Jesus//work_43",-30.049137300300398,-51.16486925902672,""
"Bom Jesus//school_43",-30.0493190854637,-51.16468491818003,""
"Bom Jesus//home_44",-30.050656079961747,-51.1524774875118,""
"Bom Jesus//work_44",-30.050430252701663,-51.15245949210005,""
"Bom Jesus//school_44",-30.05122794109416,-51.1534505632076,""
"Bom Jesus//marketplace_0",-30.041684771943434,-51.170734833961696,""
"Bom Jesus//restaurant_0",-30.04172068071966,-51.17152968480818,""
"Bom Jesus//pharmacy_0",-30.042984709454522,-51.17140860540927,""
"Bom Jesus//marketplace_1",-30.042078425550574,-51.17148748841169,""
"Bom Jesus//restaurant_1",-30.041256809473914,-51.169366749895545,""
"Bom Jesus//pharmacy_1",-30.041847406421837,-51.1689340416382,""
"Bom Jesus//marketplace_2",-30.044551647259304,-51.17071286307925,""
"Bom Jesus//restaurant_2",-30.044372494437898,-51.17111063199144,""
"Bom Jesus//pharmacy_2",-30.045214873395643,-51.16994193294452,""
"Bom Jesus//marketplace_3",-30.044535486540763,-51.16868486177692,""
"Bom Jesus//restaurant_3",-30.044905817945857,-51.16802673454096,""
"Bom Jesus//pharmacy_3",-30.044818959105747,-51.16842782488372,""
"Bom Jesus//marketplace_4",-30.04402197605221,-51.167619639478744,""
"Bom Jesus//restaurant_4",-30.044168289598137,-51.16662871429684,""
"Bom Jesus//pharmacy_4",-30.04447370272152,-51.168106333412645,""
"Bom Jesus//marketplace_5",-30.044534096952876,-51.16647698595814,""
"Bom Jesus//restaurant_5",-30.043630009609046,-51.16662434876131,""
"Bom Jesus//pharmacy_5",-30.04447263709785,-51.16644746719217,""
"Bom Jesus//marketplace_6",-30.042233563277943,-51.16480798567966,""
"Bom Jesus//restaurant_6",-30.042519154371064,-51.16528439141562,""
"Bom Jesus//pharmacy_6",-30.042114461251934,-51.16441610942714,""
"Bom Jesus//marketplace_7",-30.04238121293613,-51.162717207429594,""
"Bom Jesus//restaurant_7",-30.043001724588628,-51.16477983348372,""
"Bom Jesus//pharmacy_7",-30.04290613364959,-51.16592430522866,""
"Bom Jesus//marketplace_8",-30.04390813652969,-51.162836747751435,""
"Bom Jesus//restaurant_8",-30.044172552423376,-51.16165603541994,""
"Bom Jesus//pharmacy_8",-30.044512536556663,-51.1634633825815,""
"Bom Jesus//marketplace_9",-30.0454665732323,-51.163234973782544,""
"Bom Jesus//restaurant_9",-30.043188788439338,-51.16189447406503,""
"Bom Jesus//pharmacy_9",-30.044147649478774,-51.16200487935448,""
"Bom Jesus//marketplace_10",-30.04529330682329,-51.15900207574299,""
"Bom Jesus//restaurant_10",-30.044311099580984,-51.156217611541436,""
"Bom Jesus//pharmacy_10",-30.046086267893568,-51.15600744028092,""
"Bom Jesus//marketplace_11",-30.04551915589298,-51.1598570651783,""
"Bom Jesus//restaurant_11",-30.041545369536927,-51.159502144186696,""
"Bom Jesus//pharmacy_11",-30.044955202599397,-51.160873522173844,""
"Bom Jesus//marketplace_12",-30.04386707407604,-51.15971536402947,""
"Bom Jesus//restaurant_12",-30.043709379033807,-51.159149222032156,""
"Bom Jesus//pharmacy_12",-30.042451133240004,-51.16184504741166,""
"Bom Jesus//marketplace_13",-30.04094844732802,-51.157120606912684,""
"Bom Jesus//restaurant_13",-30.041444607533492,-51.15953012755281,""
"Bom Jesus//pharmacy_13",-30.04107829119272,-51.15894050673176,""
"Bom Jesus//marketplace_14",-30.041774839680983,-51.15409163991135,""
"Bom Jesus//restaurant_14",-30.040520881163967,-51.15429317555965,""
"Bom Jesus//pharmacy_14",-30.042393593104265,-51.15347259748452,""
"Bom Jesus//marketplace_15",-30.044276745998094,-51.15767269256564,""
"Bom Jesus//restaurant_15",-30.044678775380156,-51.157415657022696,""
"Bom Jesus//pharmacy_15",-30.043314626080697,-51.15613802800584,""
"Bom Jesus//marketplace_16",-30.042102662699676,-51.152653301511805,""
"Bom Jesus//restaurant_16",-30.042695925506937,-51.152590653259665,""
"Bom Jesus//pharmacy_16",-30.042739367634514,-51.15300555137082,""
"Bom Jesus//marketplace_17",-30.04465751768052,-51.15289890899843,""
"Bom Jesus//restaurant_17",-30.0442184216744,-51.15173119470058,""
"Bom Jesus//pharmacy_17",-30.042997881261677,-51.151783659268496,""
"Bom Jesus//marketplace_18",-30.044659982172508,-51.151118758858246,""
"Bom Jesus//restaurant_18",-30.044733626099976,-51.15262811231216,""
"Bom Jesus//pharmacy_18",-30.044895822875016,-51.152294934353534,""
"Bom Jesus//marketplace_19",-30.04760646940075,-51.14993614670709,""
"Bom Jesus//restaurant_19",-30.048042081514144,-51.15029942834225,""
"Bom Jesus//pharmacy_19",-30.048787071325595,-51.15179596785255,""
"Bom Jesus//marketplace_20",-30.048642036077574,-51.15230281779494,""
"Bom Jesus//restaurant_20",-30.047002642471114,-51.150503340172435,""
"Bom Jesus//pharmacy_20",-30.049632250802187,-51.15188022303915,""
"Bom Jesus//marketplace_21",-30.048369577481782,-51.153246953710024,""
"Bom Jesus//restaurant_21",-30.048071104396307,-51.15372703502322,""
"Bom Jesus//pharmacy_21",-30.049048966546046,-51.153207231620335,""
"Bom Jesus//marketplace_22",-30.04704643477538,-51.15259141556447,""
"Bom Jesus//restaurant_22",-30.046652003575346,-51.152099838257634,""
"Bom Jesus//pharmacy_22",-30.046658217504792,-51.15190361573322,""
"Bom Jesus//marketplace_23",-30.045735741231624,-51.15266111252928,""
"Bom Jesus//restaurant_23",-30.045754180265554,-51.154531788630365,""
"Bom Jesus//pharmacy_23",-30.046236092131103,-51.15450017110823,""
"Bom Jesus//marketplace_24",-30.047666637106357,-51.15528002580368,""
"Bom Jesus//restaurant_24",-30.048608543947022,-51.15468728163505,""
"Bom Jesus//pharmacy_24",-30.047450806945374,-51.152685226683076,""
"Bom Jesus//marketplace_25",-30.049648042022813,-51.15723704661985,""
"Bom Jesus//restaurant_25",-30.04918666609287,-51.158913677875574,""
"Bom Jesus//pharmacy_25",-30.0499623849783,-51.15821507470134,""
"Bom Jesus//marketplace_26",-30.04680292239485,-51.155578007632286,""
"Bom Jesus//restaurant_26",-30.046484120273924,-51.15534286959848,""
"Bom Jesus//pharmacy_26",-30.046820894303536,-51.15661175615707,""
"Bom Jesus//marketplace_27",-30.047574671314024,-51.1606457266803,""
"Bom Jesus//restaurant_27",-30.04824500581209,-51.161601575101685,""
"Bom Jesus//pharmacy_27",-30.047795117722078,-51.16139096917561,""
"Bom Jesus//marketplace_28",-30.048167166342598,-51.15852467586416,""
"Bom Jesus//restaurant_28",-30.047674242653624,-51.159999504591234,""
"Bom Jesus//pharmacy_28",-30.048502966037187,-51.15913070309767,""
"Bom Jesus//marketplace_29",-30.04785386979586,-51.15901505096826,""
"Bom Jesus//restaurant_29",-30.048014333169967,-51.15865157248667,""
"Bom Jesus//pharmacy_29",-30.04842800192512,-51.158864566232744,""
"Bom Jesus//marketplace_30",-30.049322461153885,-51.16043448960653,""
"Bom Jesus//restaurant_30",-30.04942785835717,-51.160520519713714,""
"Bom Jesus//pharmacy_30",-30.04575572479507,-51.16107320958806,""
"Bom Jesus//marketplace_31",-30.049292347749443,-51.16102855591971,""
"Bom Jesus//restaurant_31",-30.050080966113963,-51.15972336189907,""
"Bom Jesus//pharmacy_31",-30.050054324976355,-51.1606888907433,""
"Bom Jesus//marketplace_32",-30.05181959487114,-51.16508561370656,""
"Bom Jesus//restaurant_32",-30.051379595814037,-51.16295247256497,""
"Bom Jesus//pharmacy_32",-30.05112140602876,-51.16366074854823,""
"Bom Jesus//marketplace_33",-30.048364287860235,-51.162618680661566,""
"Bom Jesus//restaurant_33",-30.04828234195707,-51.16264766217742,""
"Bom Jesus//pharmacy_33",-30.047113373498128,-51.160682679946476,""
"Bom Jesus//marketplace_34",-30.0490118048465,-51.163602776829336,""
"Bom Jesus//restaurant_34",-30.047957041056666,-51.162506145071035,""
"Bom Jesus//pharmacy_34",-30.04871608220522,-51.16295834195683,""
"Bom Jesus//marketplace_35",-30.050734228081584,-51.15188015020794,""
"Bom Jesus//restaurant_35",-30.049778440264486,-51.15471837351433,""
"Bom Jesus//pharmacy_35",-30.050074308215578,-51.15195519224905,""
"Bom Jesus//marketplace_36",-30.044893864250003,-51.16134415229364,""
"Bom Jesus//restaurant_36",-30.04437130907234,-51.16037424772183,""
"Bom Jesus//pharmacy_36",-30.044373646950202,-51.16277044196221,""
"Bom Jesus//marketplace_37",-30.047716307550154,-51.15658578244505,""
"Bom Jesus//restaurant_37",-30.047597927369335,-51.15479849734501,""
"Bom Jesus//pharmacy_37",-30.047013386923044,-51.15573653262235,""
"Bom Jesus//marketplace_38",-30.050792448216786,-51.15552920361127,""
"Bom Jesus//restaurant_38",-30.05055689936399,-51.15696782896993,""
"Bom Jesus//pharmacy_38",-30.04987475214761,-51.15570869096298,""
"Bom Jesus//marketplace_39",-30.04946600227938,-51.150457915886264,""
"Bom Jesus//restaurant_39",-30.04963093435359,-51.14942485941075,""
"Bom Jesus//pharmacy_39",-30.04819770510589,-51.15047220030533,""
"Bom Jesus//marketplace_40",-30.054500819611537,-51.16012356549811,""
"Bom Jesus//restaurant_40",-30.0521050421576,-51.162841686449056,""
"Bom Jesus//pharmacy_40",-30.050218281135862,-51.16275852066887,""
"Bom Jesus//marketplace_41",-30.050658522386946,-51.16105310394015,""
"Bom Jesus//restaurant_41",-30.050380237928323,-51.160073791631476,""
"Bom Jesus//pharmacy_41",-30.05090521520589,-51.1607202308665,""
"Bom Jesus//marketplace_42",-30.050270127618475,-51.16175375922451,""
"Bom Jesus//restaurant_42",-30.04931040501604,-51.159856392962816,""
"Bom Jesus//pharmacy_42",-30.049572866129694,-51.16345397448838,""
"Bom Jesus//marketplace_43",-30.048254600804153,-51.16530303866628,""
"Bom Jesus//restaurant_43",-30.048767700359257,-51.16441847252108,""
"Bom Jesus//pharmacy_43",-30.049110923077315,-51.166289678248056,""
"Bom Jesus//marketplace_44",-30.05090854772405,-51.15203756446171,""
"Bom Jesus//restaurant_44",-30.050556215664383,-51.15235857553928,""
"Bom Jesus//pharmacy_44",-30.0515369077343,-51.15139674239381,""
"Camaquã//home_0",-30.10135645621863,-51.239987741709356,""
"Camaquã//work_0",-30.101573743178697,-51.23812288440609,""
"Camaquã//school_0",-30.100505453241794,-51.23786487314728,""
"Camaquã//home_1",-30.100497629309782,-51.24115576379781,""
"Camaquã//work_1",-30.101039208820893,-51.240812828343714,""
"Camaquã//school_1",-30.099621979617016,-51.239553446616995,""
"Camaquã//home_2",-30.10068109111616,-51.24497827118898,""
"Camaquã//work_2",-30.100556753036102,-51.24496028271664,""
"Camaquã//school_2",-30.100567360477832,-51.24486206834054,""
"Camaquã//home_3",-30.1038569858386,-51.24552497416509,""
"Camaquã//work_3",-30.10396252967835,-51.24640508613423,""
"Camaquã//school_3",-30.103196156507604,-51.24512830141358,""
"Camaquã//home_4",-30.10521747113083,-51.2441444471443,""
"Camaquã//work_4",-30.10563455732435,-51.24330032138951,""
"Camaquã//school_4",-30.105810784919957,-51.243935402206304,""
"Camaquã//home_5",-30.103165737747783,-51.24048252308908,""
"Camaquã//work_5",-30.103752720684845,-51.24091650993866,""
"Camaquã//school_5",-30.104582277249705,-51.24131956248309,""
"Camaquã//home_6",-30.103321943262788,-51.2354222475831,""
