Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
22;22;0;Santa Cecília;4475;3280;1195;101;271;-170
22;22;0;Santana;13697;12971;726;619;1193;-574
23;23;0;Azenha;13804;13804;0;6167;12145;-5978
23;23;0;Bom Fim;11593;11593;0;9000;10475;-1475
23;23;0;Centro Histórico;39154;39154;0;18737;19157;-420
23;23;0;Cidade Baixa;15379;15379;0;5173;6500;-1327
23;23;0;Farroupilha;961;961;0;-1437;411;-1848
23;23;0;Floresta;11596;11596;0;7496;8103;-607
23;23;0;Independência;8112;8112;0;497;6791;-6294
23;23;0;Menino Deus;31650;31650;0;23144;24902;-1758
23;23;0;Moinhos de Vento;11937;11937;0;3729;4320;-591
23;23;0;Praia de Belas;2281;2281;0;-89087;235;-89322
23;23;0;Rio Branco;17531;17531;0;8262;11823;-3561
23;23;0;Santa Cecília;5768;5768;0;1293;2488;-1195
23;23;0;Santana;20723;20723;0;7026;7752;-726
